index,category,stat,itt_noctrl,itt_wctrl,itt_noctrl_p0,itt_wctrl_p0,epan_ipw_p0,itt_noctrl_p1,itt_wctrl_p1,epan_ipw_p1
0,\% of Pos. TE ($H_0$: $\le$ 50\%),point,60.3878116343,61.9444444444,60.1671309192,64.6239554318,62.6740947075,58.7743732591,59.217877095,60.8938547486
1,\% of Pos. TE ($H_0$: $\le$ 50\%),pval,0.0131578947368,0.0,0.0131578947368,0.0,0.0,0.0131578947368,0.0131578947368,0.0131578947368
2,\% of Pos. TE ($H_0$: $\le$ 50\%),se,4.05205604548,4.44432795315,5.75850597777,5.8006151495,5.49855394586,3.85812963444,4.18490810899,3.92470383632
3,\% of Pos. TE ($H_0$: $\le$ 10\% $|$ 10\% Significance),point,27.9778393352,23.3333333333,18.9415041783,15.8774373259,20.6128133705,23.6768802228,20.9497206704,26.5363128492
4,\% of Pos. TE ($H_0$: $\le$ 10\% $|$ 10\% Significance),pval,0.0,0.0,0.0263157894737,0.0921052631579,0.0263157894737,0.0,0.0,0.0
5,\% of Pos. TE ($H_0$: $\le$ 10\% $|$ 10\% Significance),se,3.90189242372,3.7296958848,4.24237634595,4.17484858363,3.98968132817,3.99758205997,4.04984353207,3.6981089243
