rowname,draw,ddraw,itt_noctrl,itt_noctrl_p,itt_noctrl_N,itt_ctrl,itt_ctrl_p,itt_ctrl_N,itt_wctrl,itt_wctrl_p,itt_wctrl_N
health_private_surv38,1,      0.0000,    655.0713,      0.1907,     61.0000,    896.5559,      0.1885,     51.0000,   1409.0350,      0.0384,     51.0000
health_private_surv39,1,      0.0000,    764.5775,      0.1179,     64.0000,   1145.9561,      0.0440,     54.0000,   1340.6604,      0.0202,     54.0000
health_private_surv40,1,      0.0000,    793.9719,      0.1199,     64.0000,   1217.9875,      0.0422,     54.0000,   1415.2102,      0.0202,     54.0000
health_private_surv41,1,      0.0000,    871.9540,      0.1081,     64.0000,   1406.1568,      0.0269,     54.0000,   1653.5736,      0.0104,     54.0000
health_private_surv42,1,      0.0000,    839.6935,      0.1364,     64.0000,   1417.9416,      0.0303,     54.0000,   1698.0838,      0.0113,     54.0000
health_private_surv43,1,      0.0000,    855.8745,      0.1338,     64.0000,   1462.8220,      0.0248,     54.0000,   1787.9902,      0.0078,     54.0000
health_private_surv44,1,      0.0000,    921.5468,      0.1155,     64.0000,   1533.7136,      0.0207,     54.0000,   1882.3340,      0.0059,     54.0000
health_private_surv45,1,      0.0000,   1031.4931,      0.0863,     64.0000,   1704.3502,      0.0160,     54.0000,   2033.1898,      0.0049,     54.0000
health_private_surv46,1,      0.0000,   1152.1030,      0.0695,     64.0000,   2022.6176,      0.0069,     54.0000,   2285.6697,      0.0025,     54.0000
health_private_surv47,1,      0.0000,   1248.5573,      0.0700,     64.0000,   2143.8794,      0.0070,     54.0000,   2392.8167,      0.0029,     54.0000
health_private_surv48,1,      0.0000,   1316.3511,      0.0723,     64.0000,   1961.7700,      0.0214,     54.0000,   2224.6317,      0.0099,     54.0000
health_private_surv49,1,      0.0000,   1438.1244,      0.0614,     64.0000,   1985.7128,      0.0219,     54.0000,   2225.5084,      0.0109,     54.0000
health_private_surv50,1,      0.0000,   1409.3049,      0.0794,     64.0000,   2263.1167,      0.0092,     54.0000,   2469.8702,      0.0055,     54.0000
health_private_surv51,1,      0.0000,   1440.2833,      0.0810,     64.0000,   2614.9521,      0.0025,     54.0000,   2792.2215,      0.0015,     54.0000
health_private_surv52,1,      0.0000,   1573.0720,      0.0618,     64.0000,   2858.6776,      0.0009,     54.0000,   3029.7015,      0.0005,     54.0000
health_private_surv53,1,      0.0000,   1539.2372,      0.0797,     64.0000,   2856.8306,      0.0014,     54.0000,   3024.9875,      0.0009,     54.0000
health_private_surv54,1,      0.0000,   1544.2279,      0.0893,     64.0000,   2895.5303,      0.0015,     54.0000,   3081.9281,      0.0008,     54.0000
health_private_surv55,1,      0.0000,   1644.3626,      0.0845,     64.0000,   3108.8977,      0.0010,     54.0000,   3311.9879,      0.0005,     54.0000
health_private_surv56,1,      0.0000,   1551.3724,      0.1204,     64.0000,   3075.4447,      0.0024,     54.0000,   3355.5107,      0.0010,     54.0000
health_private_surv57,1,      0.0000,   1464.1760,      0.1727,     64.0000,   2922.6454,      0.0092,     54.0000,   3275.0421,      0.0039,     54.0000
health_private_surv58,1,      0.0000,   1633.4439,      0.1460,     64.0000,   3138.8784,      0.0071,     54.0000,   3416.8447,      0.0039,     54.0000
health_private_surv59,1,      0.0000,   1691.1931,      0.1249,     64.0000,   3414.0278,      0.0018,     54.0000,   3592.4787,      0.0009,     54.0000
health_private_surv60,1,      0.0000,   1801.5148,      0.1095,     64.0000,   3605.9477,      0.0016,     54.0000,   3716.3246,      0.0007,     54.0000
health_private_surv61,1,      0.0000,   2113.8626,      0.0761,     64.0000,   3874.5224,      0.0020,     54.0000,   4066.1225,      0.0009,     54.0000
health_private_surv62,1,      0.0000,   2216.1245,      0.0807,     64.0000,   4130.0321,      0.0025,     54.0000,   4535.1266,      0.0009,     54.0000
health_private_surv63,1,      0.0000,   2322.1170,      0.0718,     64.0000,   4357.6967,      0.0013,     54.0000,   4870.6352,      0.0005,     54.0000
health_private_surv64,1,      0.0000,   2875.6825,      0.0327,     64.0000,   5044.5705,      0.0003,     54.0000,   5607.9366,      0.0001,     54.0000
health_private_surv65,1,      0.0000,   3407.7512,      0.0114,     64.0000,   5628.5816,      0.0001,     54.0000,   6121.1053,      0.0000,     54.0000
health_private_surv66,1,      0.0000,   3593.2375,      0.0038,     64.0000,   5307.9217,      0.0000,     54.0000,   5468.9459,      0.0000,     54.0000
health_private_surv67,1,      0.0000,   3392.4402,      0.0045,     64.0000,   4800.8852,      0.0001,     54.0000,   4750.8442,      0.0001,     54.0000
health_private_surv68,1,      0.0000,   3339.5332,      0.0060,     64.0000,   4855.0173,      0.0001,     54.0000,   4860.8110,      0.0001,     54.0000
health_private_surv69,1,      0.0000,   3685.0630,      0.0027,     64.0000,   5248.0905,      0.0000,     54.0000,   5273.9125,      0.0000,     54.0000
health_private_surv70,1,      0.0000,   3952.1966,      0.0011,     64.0000,   5406.8322,      0.0000,     54.0000,   5511.5416,      0.0000,     54.0000
health_private_surv71,1,      0.0000,   3909.5843,      0.0020,     64.0000,   5312.1184,      0.0001,     54.0000,   5424.9046,      0.0001,     54.0000
health_private_surv72,1,      0.0000,   3449.2324,      0.0091,     64.0000,   4778.9271,      0.0010,     54.0000,   4717.1972,      0.0006,     54.0000
health_private_surv73,1,      0.0000,   3149.6473,      0.0282,     64.0000,   4512.2109,      0.0031,     54.0000,   4512.5320,      0.0014,     54.0000
health_private_surv74,1,      0.0000,   4119.4958,      0.0041,     64.0000,   6127.4288,      0.0000,     54.0000,   6295.7101,      0.0000,     54.0000
health_private_surv75,1,      0.0000,   5405.4591,      0.0004,     64.0000,   7813.1325,      0.0000,     54.0000,   7895.8246,      0.0000,     54.0000
health_private_surv76,1,      0.0000,   5756.2864,      0.0005,     64.0000,   8034.7143,      0.0000,     54.0000,   7834.5799,      0.0000,     54.0000
health_private_surv77,1,      0.0000,   5906.1116,      0.0011,     64.0000,   8075.7462,      0.0000,     54.0000,   7638.0998,      0.0000,     54.0000
health_private_surv78,1,      0.0000,   6134.5658,      0.0015,     64.0000,   8405.9082,      0.0000,     54.0000,   7933.1758,      0.0000,     54.0000
health_private_surv79,1,      0.0000,   6576.9417,      0.0012,     64.0000,   9114.1064,      0.0000,     54.0000,   8544.5498,      0.0000,     54.0000
