rowname,draw,ddraw,itt_noctrl,itt_noctrl_p,itt_noctrl_N,itt_ctrl,itt_ctrl_p,itt_ctrl_N,itt_wctrl,itt_wctrl_p,itt_wctrl_N
health_private_surv38,0,      0.0000,   1792.8700,      0.0504,     27.0000,   2479.5004,      0.0311,     23.0000,   2536.4623,      0.0379,     23.0000
health_private_surv39,0,      0.0000,   1772.8493,      0.0374,     28.0000,   2301.5017,      0.0268,     24.0000,   2485.2277,      0.0269,     24.0000
health_private_surv40,0,      0.0000,   1852.6574,      0.0342,     28.0000,   2475.8634,      0.0209,     24.0000,   2688.1792,      0.0194,     24.0000
health_private_surv41,0,      0.0000,   1923.4380,      0.0328,     28.0000,   2613.2502,      0.0176,     24.0000,   2659.5070,      0.0219,     24.0000
health_private_surv42,0,      0.0000,   1919.2051,      0.0372,     28.0000,   2604.7749,      0.0190,     24.0000,   2515.9014,      0.0310,     24.0000
health_private_surv43,0,      0.0000,   1969.3774,      0.0342,     28.0000,   2643.2970,      0.0183,     24.0000,   2546.5588,      0.0314,     24.0000
health_private_surv44,0,      0.0000,   2019.9489,      0.0358,     28.0000,   2675.8824,      0.0215,     24.0000,   2573.1676,      0.0340,     24.0000
health_private_surv45,0,      0.0000,   2118.9496,      0.0383,     28.0000,   2814.4778,      0.0219,     24.0000,   2687.6928,      0.0343,     24.0000
health_private_surv46,0,      0.0000,   2051.6728,      0.0582,     28.0000,   2840.9239,      0.0229,     24.0000,   2634.3236,      0.0443,     24.0000
health_private_surv47,0,      0.0000,   2063.6927,      0.0630,     28.0000,   2825.8279,      0.0209,     24.0000,   2567.0521,      0.0483,     24.0000
health_private_surv48,0,      0.0000,   2199.2004,      0.0534,     28.0000,   2693.0189,      0.0282,     24.0000,   2612.5513,      0.0451,     24.0000
health_private_surv49,0,      0.0000,   2285.3487,      0.0524,     28.0000,   2668.6898,      0.0442,     24.0000,   2573.8433,      0.0639,     24.0000
health_private_surv50,0,      0.0000,   2182.7544,      0.0791,     28.0000,   2671.7415,      0.0575,     24.0000,   2215.2352,      0.1291,     24.0000
health_private_surv51,0,      0.0000,   2409.6446,      0.0677,     28.0000,   2970.3537,      0.0343,     24.0000,   2518.9034,      0.0867,     24.0000
health_private_surv52,0,      0.0000,   2762.0822,      0.0461,     28.0000,   3358.1524,      0.0172,     24.0000,   3302.2736,      0.0289,     24.0000
health_private_surv53,0,      0.0000,   2560.9740,      0.0672,     28.0000,   3095.9290,      0.0286,     24.0000,   3125.7815,      0.0366,     24.0000
health_private_surv54,0,      0.0000,   2482.7184,      0.0840,     28.0000,   2949.2976,      0.0403,     24.0000,   2805.8500,      0.0560,     24.0000
health_private_surv55,0,      0.0000,   2728.5909,      0.0747,     28.0000,   3124.1511,      0.0361,     24.0000,   2929.3239,      0.0475,     24.0000
health_private_surv56,0,      0.0000,   2673.7663,      0.1021,     28.0000,   3070.4325,      0.0461,     24.0000,   2995.6317,      0.0550,     24.0000
health_private_surv57,0,      0.0000,   2649.4746,      0.1410,     28.0000,   3113.5436,      0.0652,     24.0000,   3155.4705,      0.0724,     24.0000
health_private_surv58,0,      0.0000,   2829.7953,      0.1366,     28.0000,   3239.8584,      0.0728,     24.0000,   3210.4046,      0.0904,     24.0000
health_private_surv59,0,      0.0000,   3005.0054,      0.1290,     28.0000,   3321.7814,      0.0758,     24.0000,   3581.2120,      0.0726,     24.0000
health_private_surv60,0,      0.0000,   3341.9401,      0.1106,     28.0000,   3911.9909,      0.0486,     24.0000,   4426.2551,      0.0386,     24.0000
health_private_surv61,0,      0.0000,   3851.1164,      0.0753,     28.0000,   4909.3875,      0.0126,     24.0000,   5329.0213,      0.0108,     24.0000
health_private_surv62,0,      0.0000,   4241.6365,      0.0670,     28.0000,   5577.0331,      0.0083,     24.0000,   6085.8136,      0.0065,     24.0000
health_private_surv63,0,      0.0000,   3952.2277,      0.0870,     28.0000,   5193.0109,      0.0097,     24.0000,   5525.4999,      0.0076,     24.0000
health_private_surv64,0,      0.0000,   3852.9119,      0.1005,     28.0000,   4851.0830,      0.0190,     24.0000,   4769.4879,      0.0202,     24.0000
health_private_surv65,0,      0.0000,   3992.7791,      0.0886,     28.0000,   4875.8070,      0.0169,     24.0000,   4394.6786,      0.0273,     24.0000
health_private_surv66,0,      0.0000,   3936.8040,      0.0749,     28.0000,   4660.4753,      0.0086,     24.0000,   4096.9296,      0.0156,     24.0000
health_private_surv67,0,      0.0000,   3755.1577,      0.0707,     28.0000,   4297.3970,      0.0059,     24.0000,   3804.4075,      0.0087,     24.0000
health_private_surv68,0,      0.0000,   3591.8490,      0.0861,     28.0000,   4019.5943,      0.0110,     24.0000,   3614.3453,      0.0136,     24.0000
health_private_surv69,0,      0.0000,   3599.2453,      0.0978,     28.0000,   4016.3656,      0.0195,     24.0000,   3924.6824,      0.0173,     24.0000
health_private_surv70,0,      0.0000,   3942.9371,      0.0821,     28.0000,   4646.4542,      0.0169,     24.0000,   4323.2636,      0.0215,     24.0000
health_private_surv71,0,      0.0000,   4196.1596,      0.0646,     28.0000,   5054.5371,      0.0104,     24.0000,   4236.2836,      0.0159,     24.0000
health_private_surv72,0,      0.0000,   3208.5255,      0.1537,     28.0000,   3788.9679,      0.0315,     24.0000,   3251.8363,      0.0363,     24.0000
health_private_surv73,0,      0.0000,   2628.3000,      0.2658,     28.0000,   3062.5639,      0.0815,     24.0000,   2738.1257,      0.0734,     24.0000
health_private_surv74,0,      0.0000,   4179.1268,      0.0795,     28.0000,   4966.6714,      0.0056,     24.0000,   4040.1101,      0.0099,     24.0000
health_private_surv75,0,      0.0000,   6552.0325,      0.0143,     28.0000,   7593.1690,      0.0004,     24.0000,   6482.5170,      0.0009,     24.0000
health_private_surv76,0,      0.0000,   7431.7175,      0.0115,     28.0000,   7894.7698,      0.0002,     24.0000,   7062.0709,      0.0006,     24.0000
health_private_surv77,0,      0.0000,   7678.5127,      0.0121,     28.0000,   7497.2680,      0.0001,     24.0000,   6619.4220,      0.0001,     24.0000
health_private_surv78,0,      0.0000,   7917.8465,      0.0165,     28.0000,   8289.7042,      0.0002,     24.0000,   7337.6584,      0.0003,     24.0000
health_private_surv79,0,      0.0000,   8121.1959,      0.0190,     28.0000,   9388.2572,      0.0003,     24.0000,   7928.8191,      0.0002,     24.0000
health_private_surv8,0,      0.0000,  -2861.9816,      0.1864,     46.0000,  -3538.3633,      0.1801,     40.0000,  -3538.3633,      0.1801,     40.0000
health_private_surv9,0,      0.0000,     58.0820,      0.5403,     46.0000,     65.0261,      0.4059,     40.0000,     65.0261,      0.4059,     40.0000
health_private_surv10,0,      1.0000,    118.8717,      0.1780,     45.0000,    153.7868,      0.0540,     41.0000,    153.7868,      0.0540,     41.0000
health_private_surv11,0,      1.0000,    116.2753,      0.2155,     45.0000,    141.5314,      0.0646,     41.0000,    141.5314,      0.0646,     41.0000
health_private_surv12,0,      1.0000,  -1437.6234,      0.2449,     41.0000,  -1728.0207,      0.2472,     37.0000,  -1728.0207,      0.2472,     37.0000
health_private_surv13,0,      1.0000,   -138.8393,      0.4781,     41.0000,     -1.1882,      0.9943,     37.0000,     -1.1882,      0.9943,     37.0000
health_private_surv14,0,      1.0000,  -3348.2723,      0.1896,     41.0000,  -4025.2819,      0.1315,     37.0000,  -4025.2819,      0.1315,     37.0000
health_private_surv15,0,      1.0000,  -1127.3496,      0.0759,     45.0000,  -1179.0123,      0.1204,     41.0000,  -1179.0123,      0.1204,     41.0000
health_private_surv16,0,      1.0000,    301.3331,      0.5521,     45.0000,     15.2882,      0.9733,     41.0000,     15.2882,      0.9733,     41.0000
health_private_surv17,0,      1.0000,     28.8964,      0.9508,     45.0000,   -253.9605,      0.5428,     41.0000,   -253.9605,      0.5428,     41.0000
health_private_surv18,0,      1.0000,    -73.2087,      0.8670,     45.0000,   -520.0153,      0.2007,     41.0000,   -520.0153,      0.2007,     41.0000
health_private_surv19,0,      1.0000,    122.8848,      0.7737,     45.0000,   -173.3803,      0.6414,     41.0000,   -173.3803,      0.6414,     41.0000
health_private_surv20,0,      1.0000,    604.5811,      0.5079,     45.0000,    208.5990,      0.8006,     41.0000,    208.5990,      0.8006,     41.0000
health_private_surv21,0,      1.0000,   -108.0162,      0.4087,     45.0000,    -17.2820,      0.8769,     41.0000,    -17.2820,      0.8769,     41.0000
health_private_surv22,0,      1.0000,   -222.0973,      0.0744,     45.0000,    -59.1940,      0.6277,     41.0000,    -59.1940,      0.6277,     41.0000
health_private_surv23,0,      1.0000,    -72.2179,      0.5243,     45.0000,     33.5084,      0.7486,     41.0000,     33.5084,      0.7486,     41.0000
health_private_surv24,0,      1.0000,   -153.0315,      0.1354,     45.0000,    -95.9736,      0.2743,     41.0000,    -95.9736,      0.2743,     41.0000
health_private_surv25,0,      1.0000,   -245.3693,      0.0303,     45.0000,   -149.3143,      0.1304,     41.0000,   -149.3143,      0.1304,     41.0000
health_private_surv26,0,      1.0000,   -274.5402,      0.0094,     45.0000,   -124.5049,      0.2277,     41.0000,   -124.5049,      0.2277,     41.0000
health_private_surv27,0,      1.0000,   -221.2821,      0.0542,     45.0000,   -107.9836,      0.2753,     41.0000,   -107.9836,      0.2753,     41.0000
health_private_surv28,0,      1.0000,   -280.7011,      0.0145,     45.0000,   -176.2053,      0.1032,     41.0000,   -176.2053,      0.1032,     41.0000
health_private_surv29,0,      1.0000,   -146.1617,      0.2469,     45.0000,     24.5140,      0.8160,     41.0000,     24.5140,      0.8160,     41.0000
health_private_surv30,0,      1.0000,   7063.2862,      0.0000,     17.0000,   8122.0741,,     15.0000,   8122.0741,,     15.0000
health_private_surv31,0,      1.0000,   4374.7152,      0.0003,     27.0000,   7530.9894,      0.0000,     23.0000,   7514.6186,      0.0000,     23.0000
health_private_surv32,0,      1.0000,   4244.3373,      0.0005,     32.0000,   7922.4412,      0.0000,     28.0000,   7961.0612,      0.0000,     28.0000
health_private_surv33,0,      1.0000,   3309.4901,      0.0026,     32.0000,   6534.0087,      0.0000,     28.0000,   6640.8212,      0.0000,     28.0000
health_private_surv34,0,      1.0000,   2545.5218,      0.0074,     32.0000,   5179.1834,      0.0000,     28.0000,   5333.1688,      0.0000,     28.0000
health_private_surv35,0,      1.0000,   3108.5061,      0.0009,     32.0000,   5733.3319,      0.0000,     28.0000,   5830.7004,      0.0000,     28.0000
health_private_surv36,0,      1.0000,   3432.7441,      0.0004,     32.0000,   6116.5226,      0.0000,     28.0000,   6166.5351,      0.0000,     28.0000
health_private_surv37,0,      1.0000,   3414.5668,      0.0003,     32.0000,   6064.1318,      0.0000,     28.0000,   6103.9602,      0.0000,     28.0000
health_private_surv38,0,      1.0000,   3339.9668,      0.0007,     32.0000,   6003.9233,      0.0000,     28.0000,   6038.6116,      0.0000,     28.0000
health_private_surv39,0,      1.0000,   3021.2305,      0.0016,     33.0000,   3979.9654,      0.0002,     29.0000,   4636.7216,      0.0000,     29.0000
health_private_surv40,0,      1.0000,   3102.4630,      0.0015,     33.0000,   4146.1458,      0.0002,     29.0000,   4808.6322,      0.0000,     29.0000
health_private_surv41,0,      1.0000,   2809.6451,      0.0031,     33.0000,   3890.1821,      0.0004,     29.0000,   4465.7734,      0.0001,     29.0000
health_private_surv42,0,      1.0000,   2401.1325,      0.0085,     33.0000,   3329.8814,      0.0010,     29.0000,   3868.1243,      0.0003,     29.0000
health_private_surv43,0,      1.0000,   2815.4058,      0.0027,     33.0000,   3702.1172,      0.0002,     29.0000,   4246.2414,      0.0001,     29.0000
health_private_surv44,0,      1.0000,   3243.4913,      0.0012,     33.0000,   4107.7034,      0.0001,     29.0000,   4724.0652,      0.0000,     29.0000
health_private_surv45,0,      1.0000,   3117.3904,      0.0028,     33.0000,   3884.2532,      0.0007,     29.0000,   4523.2545,      0.0002,     29.0000
health_private_surv46,0,      1.0000,   3191.3428,      0.0010,     33.0000,   3854.4779,      0.0003,     29.0000,   4356.9466,      0.0001,     29.0000
health_private_surv47,0,      1.0000,   3303.5093,      0.0001,     33.0000,   3892.3454,      0.0000,     29.0000,   4280.6882,      0.0000,     29.0000
health_private_surv48,0,      1.0000,   3061.5223,      0.0010,     33.0000,   3597.4100,      0.0001,     29.0000,   4041.7397,      0.0000,     29.0000
health_private_surv49,0,      1.0000,   3253.1201,      0.0028,     33.0000,   3751.5858,      0.0005,     29.0000,   4299.3771,      0.0002,     29.0000
health_private_surv50,0,      1.0000,   3862.1251,      0.0007,     33.0000,   4411.9129,      0.0001,     29.0000,   4972.5281,      0.0000,     29.0000
health_private_surv51,0,      1.0000,   4167.7405,      0.0005,     33.0000,   4845.8634,      0.0001,     29.0000,   5421.1801,      0.0000,     29.0000
health_private_surv52,0,      1.0000,   3884.3229,      0.0021,     33.0000,   4566.8976,      0.0003,     29.0000,   5165.1677,      0.0001,     29.0000
health_private_surv53,0,      1.0000,   3732.6516,      0.0029,     33.0000,   4502.0006,      0.0001,     29.0000,   5080.5937,      0.0000,     29.0000
health_private_surv54,0,      1.0000,   4342.7625,      0.0012,     33.0000,   5254.3145,      0.0000,     29.0000,   5861.8187,      0.0000,     29.0000
health_private_surv55,0,      1.0000,   5135.9667,      0.0008,     33.0000,   6079.1810,      0.0000,     29.0000,   6775.3808,      0.0000,     29.0000
health_private_surv56,0,      1.0000,   5339.3578,      0.0007,     33.0000,   6256.1472,      0.0000,     29.0000,   6980.3421,      0.0000,     29.0000
health_private_surv57,0,      1.0000,   4903.0932,      0.0014,     33.0000,   5672.5539,      0.0000,     29.0000,   6272.1978,      0.0000,     29.0000
health_private_surv58,0,      1.0000,   4972.2627,      0.0014,     33.0000,   5562.5996,      0.0000,     29.0000,   6062.7071,      0.0000,     29.0000
health_private_surv59,0,      1.0000,   6331.6447,      0.0000,     33.0000,   6881.3471,      0.0000,     29.0000,   7387.6232,      0.0000,     29.0000
health_private_surv60,0,      1.0000,   7634.2415,      0.0000,     33.0000,   8432.3531,      0.0000,     29.0000,   9002.0195,      0.0000,     29.0000
health_private_surv61,0,      1.0000,   8128.0453,      0.0000,     33.0000,   9323.8186,      0.0000,     29.0000,  10077.2546,      0.0000,     29.0000
health_private_surv62,0,      1.0000,   8253.3956,      0.0000,     33.0000,   9719.7496,      0.0000,     29.0000,  10591.5102,      0.0000,     29.0000
health_private_surv63,0,      1.0000,   8819.3345,      0.0000,     33.0000,  10508.4888,      0.0000,     29.0000,  11441.0160,      0.0000,     29.0000
health_private_surv64,0,      1.0000,   9532.5115,      0.0000,     33.0000,  11474.2471,      0.0000,     29.0000,  12613.1870,      0.0000,     29.0000
health_private_surv65,0,      1.0000,   7470.5883,      0.0002,     33.0000,   8551.7892,      0.0000,     29.0000,   9491.8612,      0.0000,     29.0000
health_private_surv66,0,      1.0000,   4934.0260,      0.0029,     33.0000,   4923.4041,      0.0026,     29.0000,   5328.1451,      0.0025,     29.0000
health_private_surv67,0,      1.0000,   4631.4370,      0.0014,     33.0000,   4603.9384,      0.0001,     29.0000,   4814.1027,      0.0001,     29.0000
health_private_surv68,0,      1.0000,   4440.6700,      0.0027,     33.0000,   4500.0149,      0.0001,     29.0000,   4663.0836,      0.0001,     29.0000
health_private_surv69,0,      1.0000,   3791.3556,      0.0060,     33.0000,   3564.4394,      0.0000,     29.0000,   3721.4044,      0.0000,     29.0000
health_private_surv70,0,      1.0000,   3688.8882,      0.0058,     33.0000,   3189.5937,      0.0001,     29.0000,   3451.7205,      0.0000,     29.0000
health_private_surv71,0,      1.0000,   3894.5420,      0.0045,     33.0000,   3359.3930,      0.0009,     29.0000,   3475.4643,      0.0009,     29.0000
health_private_surv72,0,      1.0000,   3887.0020,      0.0097,     33.0000,   3415.9718,      0.0121,     29.0000,   3321.9923,      0.0160,     29.0000
health_private_surv73,0,      1.0000,   3928.9455,      0.0083,     33.0000,   3273.9217,      0.0005,     29.0000,   3333.5995,      0.0006,     29.0000
health_private_surv74,0,      1.0000,   4266.1860,      0.0119,     33.0000,   3381.9506,      0.0001,     29.0000,   3614.8545,      0.0001,     29.0000
health_private_surv75,0,      1.0000,   6255.2362,      0.0024,     33.0000,   5893.6910,      0.0002,     29.0000,   6307.6055,      0.0002,     29.0000
health_private_surv76,0,      1.0000,   8010.9521,      0.0008,     33.0000,   8098.3710,      0.0001,     29.0000,   8602.7959,      0.0001,     29.0000
health_private_surv77,0,      1.0000,   7433.3900,      0.0004,     33.0000,   7500.6728,      0.0000,     29.0000,   7638.8193,      0.0000,     29.0000
health_private_surv78,0,      1.0000,   6735.2359,      0.0013,     33.0000,   6486.0479,      0.0002,     29.0000,   6392.1334,      0.0004,     29.0000
health_private_surv79,0,      1.0000,   7258.9051,      0.0002,     33.0000,   6414.0803,      0.0000,     29.0000,   6370.7986,      0.0000,     29.0000
health_private_surv8,0,      1.0000,   -163.8529,      0.0773,     45.0000,   -199.8032,      0.0412,     41.0000,   -199.8032,      0.0412,     41.0000
health_private_surv9,0,      1.0000,    -14.7362,      0.8714,     45.0000,    -44.0790,      0.6062,     41.0000,    -44.0790,      0.6062,     41.0000
health_private_surv10,0,      2.0000,     30.7530,      0.5198,     49.0000,    -16.9232,      0.7348,     45.0000,    -16.9232,      0.7348,     45.0000
health_private_surv11,0,      2.0000,     39.3322,      0.5056,     49.0000,    -38.1547,      0.5105,     45.0000,    -38.1547,      0.5105,     45.0000
health_private_surv12,0,      2.0000,  -1054.5876,      0.3120,     49.0000,  -1448.3417,      0.2953,     45.0000,  -1448.3417,      0.2953,     45.0000
health_private_surv13,0,      2.0000,   -273.2543,      0.1183,     49.0000,   -256.9056,      0.0958,     45.0000,   -256.9056,      0.0958,     45.0000
health_private_surv14,0,      2.0000,   -486.3631,      0.7377,     49.0000,  -1472.1575,      0.4330,     45.0000,  -1472.1575,      0.4330,     45.0000
health_private_surv15,0,      2.0000,  -3397.5506,      0.0051,     49.0000,  -2613.6166,      0.0572,     45.0000,  -2613.6166,      0.0572,     45.0000
health_private_surv16,0,      2.0000,   -494.0742,      0.1780,     49.0000,  -1247.4436,      0.0027,     45.0000,  -1247.4436,      0.0027,     45.0000
health_private_surv17,0,      2.0000,   -695.5836,      0.0669,     49.0000,  -1455.9851,      0.0008,     45.0000,  -1455.9851,      0.0008,     45.0000
health_private_surv18,0,      2.0000,  -1063.0572,      0.0195,     49.0000,  -2081.0692,      0.0002,     45.0000,  -2081.0692,      0.0002,     45.0000
health_private_surv19,0,      2.0000,   -500.0150,      0.2115,     49.0000,  -1195.0715,      0.0052,     45.0000,  -1195.0715,      0.0052,     45.0000
health_private_surv20,0,      2.0000,   -132.8960,      0.7979,     49.0000,   -767.3654,      0.2179,     45.0000,   -767.3654,      0.2179,     45.0000
health_private_surv21,0,      2.0000,    -48.0620,      0.7719,     49.0000,   -196.7381,      0.3116,     45.0000,   -196.7381,      0.3116,     45.0000
health_private_surv22,0,      2.0000,     81.8781,      0.5501,     49.0000,     -9.8088,      0.9554,     45.0000,     -9.8088,      0.9554,     45.0000
health_private_surv23,0,      2.0000,     70.1836,      0.5927,     49.0000,    -84.4565,      0.5616,     45.0000,    -84.4565,      0.5616,     45.0000
health_private_surv24,0,      2.0000,     33.1160,      0.7842,     49.0000,   -145.0278,      0.3069,     45.0000,   -145.0278,      0.3069,     45.0000
health_private_surv25,0,      2.0000,   -165.4964,      0.1429,     49.0000,   -337.4406,      0.0038,     45.0000,   -337.4406,      0.0038,     45.0000
health_private_surv26,0,      2.0000,   -211.1309,      0.0914,     49.0000,   -351.2715,      0.0173,     45.0000,   -351.2715,      0.0173,     45.0000
health_private_surv27,0,      2.0000,   -336.8652,      0.0003,     49.0000,   -424.1582,      0.0003,     45.0000,   -424.1582,      0.0003,     45.0000
health_private_surv28,0,      2.0000,   -332.7498,      0.0002,     49.0000,   -451.3416,      0.0000,     45.0000,   -451.3416,      0.0000,     45.0000
health_private_surv29,0,      2.0000,   -229.3501,      0.0296,     49.0000,   -333.5580,      0.0056,     45.0000,   -333.5580,      0.0056,     45.0000
health_private_surv30,0,      2.0000,   5123.0614,      0.0137,     12.0000,   7598.4208,,     12.0000,   7598.4208,,     12.0000
health_private_surv31,0,      2.0000,   1777.8477,      0.0802,     20.0000,   3670.5134,      0.0364,     17.0000,   3731.1916,      0.0298,     17.0000
health_private_surv32,0,      2.0000,   1989.1451,      0.0179,     28.0000,   3582.3311,      0.0020,     25.0000,   3426.7408,      0.0051,     25.0000
health_private_surv33,0,      2.0000,   1919.1242,      0.0211,     28.0000,   3634.4552,      0.0021,     25.0000,   3518.2765,      0.0049,     25.0000
health_private_surv34,0,      2.0000,   1852.4688,      0.0264,     28.0000,   3638.9869,      0.0024,     25.0000,   3538.9818,      0.0053,     25.0000
health_private_surv35,0,      2.0000,   2030.2474,      0.0146,     28.0000,   3817.4150,      0.0009,     25.0000,   3632.2667,      0.0026,     25.0000
health_private_surv36,0,      2.0000,   2234.7344,      0.0068,     28.0000,   4031.8968,      0.0003,     25.0000,   3783.0644,      0.0010,     25.0000
health_private_surv37,0,      2.0000,   2138.0344,      0.0069,     28.0000,   3618.7765,      0.0005,     25.0000,   3375.0063,      0.0018,     25.0000
health_private_surv38,0,      2.0000,   2045.8507,      0.0070,     28.0000,   3142.5971,      0.0013,     25.0000,   2898.4229,      0.0041,     25.0000
health_private_surv39,0,      2.0000,   2106.4981,      0.0035,     30.0000,   3395.0642,      0.0002,     27.0000,   3125.4660,      0.0012,     27.0000
health_private_surv40,0,      2.0000,   2124.9066,      0.0048,     30.0000,   3430.6588,      0.0003,     27.0000,   3256.2278,      0.0014,     27.0000
health_private_surv41,0,      2.0000,   2175.1074,      0.0031,     30.0000,   3329.8006,      0.0004,     27.0000,   3121.9355,      0.0021,     27.0000
health_private_surv42,0,      2.0000,   2195.7976,      0.0026,     30.0000,   3275.5849,      0.0006,     27.0000,   3029.2501,      0.0033,     27.0000
health_private_surv43,0,      2.0000,   2307.5512,      0.0017,     30.0000,   3359.0462,      0.0007,     27.0000,   2996.8853,      0.0045,     27.0000
health_private_surv44,0,      2.0000,   2462.6265,      0.0010,     30.0000,   3346.5343,      0.0012,     27.0000,   2895.8546,      0.0078,     27.0000
health_private_surv45,0,      2.0000,   2892.5336,      0.0002,     30.0000,   3762.9731,      0.0002,     27.0000,   3296.0746,      0.0021,     27.0000
health_private_surv46,0,      2.0000,   3181.7201,      0.0001,     30.0000,   4195.6205,      0.0001,     27.0000,   3691.9945,      0.0008,     27.0000
health_private_surv47,0,      2.0000,   2857.4047,      0.0009,     30.0000,   3489.3611,      0.0007,     27.0000,   3208.6142,      0.0035,     27.0000
health_private_surv48,0,      2.0000,   2567.5197,      0.0053,     30.0000,   2852.3348,      0.0063,     27.0000,   2750.5646,      0.0161,     27.0000
health_private_surv49,0,      2.0000,   3113.7015,      0.0011,     30.0000,   3728.6185,      0.0003,     27.0000,   3404.0821,      0.0019,     27.0000
health_private_surv50,0,      2.0000,   3813.6923,      0.0001,     30.0000,   4639.7989,      0.0000,     27.0000,   4108.6109,      0.0002,     27.0000
health_private_surv51,0,      2.0000,   4027.2035,      0.0001,     30.0000,   4965.4624,      0.0000,     27.0000,   4458.6567,      0.0001,     27.0000
health_private_surv52,0,      2.0000,   4090.1202,      0.0001,     30.0000,   5105.4779,      0.0000,     27.0000,   4658.3063,      0.0001,     27.0000
health_private_surv53,0,      2.0000,   4525.5191,      0.0001,     30.0000,   5251.6740,      0.0000,     27.0000,   4668.1882,      0.0003,     27.0000
health_private_surv54,0,      2.0000,   4899.5476,      0.0001,     30.0000,   5311.9561,      0.0002,     27.0000,   4586.5864,      0.0017,     27.0000
