rowname,draw,ddraw,itt_noctrl,itt_noctrl_p,itt_noctrl_N,itt_ctrl,itt_ctrl_p,itt_ctrl_N,itt_wctrl,itt_wctrl_p,itt_wctrl_N
health_private_surv10,0,      0.0000,     32.8652,      0.5897,    116.0000,     37.1674,      0.4934,    100.0000,     37.1674,      0.4934,    100.0000
health_private_surv11,0,      0.0000,    291.7570,      0.2344,    116.0000,    505.8417,      0.0832,    100.0000,    505.8417,      0.0832,    100.0000
health_private_surv12,0,      0.0000,   -700.6295,      0.2399,    116.0000,   -999.8590,      0.1788,    100.0000,   -999.8590,      0.1788,    100.0000
health_private_surv13,0,      0.0000,     34.0966,      0.6955,    116.0000,     58.4848,      0.4837,    100.0000,     58.4848,      0.4837,    100.0000
health_private_surv14,0,      0.0000,      8.8642,      0.9889,    116.0000,   -323.5006,      0.6357,    100.0000,   -323.5006,      0.6357,    100.0000
health_private_surv15,0,      0.0000,    330.5065,      0.0904,    116.0000,    448.8106,      0.0392,    100.0000,    448.8106,      0.0392,    100.0000
health_private_surv16,0,      0.0000,    879.5438,      0.2640,    116.0000,    -36.7801,      0.9011,    100.0000,    -36.7801,      0.9011,    100.0000
health_private_surv17,0,      0.0000,    448.9002,      0.4164,    116.0000,   -353.1854,      0.2427,    100.0000,   -353.1854,      0.2427,    100.0000
health_private_surv18,0,      0.0000,    353.7460,      0.5601,    116.0000,   -506.4764,      0.1379,    100.0000,   -506.4764,      0.1379,    100.0000
health_private_surv19,0,      0.0000,    773.5401,      0.2984,    116.0000,    -84.1312,      0.7602,    100.0000,    -84.1312,      0.7602,    100.0000
health_private_surv20,0,      0.0000,    674.5138,      0.1943,    116.0000,    -20.2236,      0.9585,    100.0000,    -20.2236,      0.9585,    100.0000
health_private_surv21,0,      0.0000,     86.3041,      0.8129,    116.0000,    -34.0800,      0.9200,    100.0000,    -34.0800,      0.9200,    100.0000
health_private_surv22,0,      0.0000,    208.8148,      0.5759,    116.0000,    258.7763,      0.4691,    100.0000,    258.7763,      0.4691,    100.0000
health_private_surv23,0,      0.0000,     92.4988,      0.7671,    116.0000,    242.9833,      0.3740,    100.0000,    242.9833,      0.3740,    100.0000
health_private_surv24,0,      0.0000,    299.4294,      0.3106,    116.0000,    358.6872,      0.2030,    100.0000,    358.6872,      0.2030,    100.0000
health_private_surv25,0,      0.0000,    198.7165,      0.6046,    116.0000,     87.3167,      0.7928,    100.0000,     87.3167,      0.7928,    100.0000
health_private_surv26,0,      0.0000,    169.2057,      0.5837,    116.0000,    111.2869,      0.7102,    100.0000,    111.2869,      0.7102,    100.0000
health_private_surv27,0,      0.0000,    229.0415,      0.4338,    116.0000,    231.7594,      0.4137,    100.0000,    231.7594,      0.4137,    100.0000
health_private_surv28,0,      0.0000,     33.8156,      0.8876,    116.0000,    -39.9127,      0.8473,    100.0000,    -39.9127,      0.8473,    100.0000
health_private_surv29,0,      0.0000,     99.5956,      0.6755,    116.0000,     59.0838,      0.7742,    100.0000,     59.0838,      0.7742,    100.0000
health_private_surv30,0,      0.0000,   -545.9488,      0.4097,     39.0000,   -441.0585,      0.6655,     31.0000,   -483.5285,      0.6313,     31.0000
health_private_surv31,0,      0.0000,     11.4349,      0.9827,     58.0000,    126.4036,      0.8588,     48.0000,    153.1555,      0.8176,     48.0000
health_private_surv32,0,      0.0000,    279.9497,      0.5634,     72.0000,    513.8289,      0.3708,     62.0000,    766.5804,      0.1686,     62.0000
health_private_surv33,0,      0.0000,    212.5974,      0.6624,     72.0000,    410.4272,      0.4748,     62.0000,    679.7593,      0.2238,     62.0000
health_private_surv34,0,      0.0000,    181.0935,      0.7102,     72.0000,    415.0003,      0.4668,     62.0000,    667.1453,      0.2293,     62.0000
health_private_surv35,0,      0.0000,    297.7730,      0.5413,     72.0000,    604.9152,      0.2828,     62.0000,    866.4760,      0.1147,     62.0000
health_private_surv36,0,      0.0000,    329.1924,      0.4958,     72.0000,    658.6413,      0.2378,     62.0000,    937.2228,      0.0876,     62.0000
health_private_surv37,0,      0.0000,    320.0857,      0.4988,     72.0000,    631.4067,      0.2529,     62.0000,    908.0286,      0.0965,     62.0000
health_private_surv38,0,      0.0000,    352.9598,      0.4547,     72.0000,    630.8653,      0.2527,     62.0000,    885.9270,      0.1020,     62.0000
health_private_surv39,0,      0.0000,    516.9606,      0.2557,     73.0000,    796.8193,      0.1223,     63.0000,   1015.6167,      0.0477,     63.0000
health_private_surv40,0,      0.0000,    479.9163,      0.3035,     73.0000,    774.9011,      0.1423,     63.0000,   1010.1537,      0.0554,     63.0000
health_private_surv41,0,      0.0000,    511.7511,      0.2807,     74.0000,    823.6347,      0.1222,     64.0000,   1062.2779,      0.0465,     64.0000
health_private_surv42,0,      0.0000,    496.3220,      0.3072,     74.0000,    794.9985,      0.1432,     64.0000,   1047.9733,      0.0556,     64.0000
health_private_surv43,0,      0.0000,    575.8949,      0.2401,     74.0000,    875.4914,      0.1058,     64.0000,   1143.9945,      0.0361,     64.0000
health_private_surv44,0,      0.0000,    659.1816,      0.1885,     74.0000,    934.7234,      0.0906,     64.0000,   1194.7275,      0.0306,     64.0000
health_private_surv45,0,      0.0000,    653.0157,      0.2043,     74.0000,    832.9676,      0.1456,     64.0000,   1101.8066,      0.0535,     64.0000
health_private_surv46,0,      0.0000,    674.4109,      0.2104,     74.0000,    821.5563,      0.1711,     64.0000,   1077.3226,      0.0696,     64.0000
health_private_surv47,0,      0.0000,    802.0753,      0.1643,     74.0000,   1035.4932,      0.1030,     64.0000,   1296.5000,      0.0392,     64.0000
health_private_surv48,0,      0.0000,    873.3980,      0.1581,     74.0000,   1099.6360,      0.1040,     64.0000,   1390.1904,      0.0391,     64.0000
health_private_surv49,0,      0.0000,    841.1756,      0.1903,     74.0000,    999.1416,      0.1503,     64.0000,   1256.7737,      0.0680,     64.0000
health_private_surv50,0,      0.0000,    748.0877,      0.2632,     74.0000,    942.9381,      0.1842,     64.0000,   1141.5792,      0.1051,     64.0000
health_private_surv51,0,      0.0000,    935.6853,      0.1770,     74.0000,   1244.8569,      0.0791,     64.0000,   1431.5256,      0.0418,     64.0000
health_private_surv52,0,      0.0000,   1240.9880,      0.0882,     74.0000,   1636.1203,      0.0245,     64.0000,   1873.2336,      0.0099,     64.0000
health_private_surv53,0,      0.0000,   1086.4020,      0.1456,     74.0000,   1466.8511,      0.0463,     64.0000,   1734.8248,      0.0178,     64.0000
health_private_surv54,0,      0.0000,    929.6913,      0.2277,     74.0000,   1255.4454,      0.0921,     64.0000,   1499.1690,      0.0410,     64.0000
health_private_surv55,0,      0.0000,   1144.9480,      0.1584,     74.0000,   1486.2518,      0.0552,     64.0000,   1743.8453,      0.0220,     64.0000
health_private_surv56,0,      0.0000,   1326.7349,      0.1249,     74.0000,   1674.8905,      0.0456,     64.0000,   2021.7352,      0.0147,     64.0000
health_private_surv57,0,      0.0000,   1344.0172,      0.1448,     74.0000,   1557.2960,      0.0849,     64.0000,   1950.7089,      0.0297,     64.0000
health_private_surv58,0,      0.0000,   1329.9088,      0.1710,     74.0000,   1452.6361,      0.1252,     64.0000,   1790.5343,      0.0580,     64.0000
health_private_surv59,0,      0.0000,   1446.9938,      0.1459,     74.0000,   1583.5826,      0.1004,     64.0000,   1947.0984,      0.0423,     64.0000
health_private_surv60,0,      0.0000,   1667.9073,      0.1141,     74.0000,   1805.1178,      0.0852,     64.0000,   2210.2186,      0.0342,     64.0000
health_private_surv61,0,      0.0000,   2155.3262,      0.0450,     74.0000,   2346.8414,      0.0244,     64.0000,   2743.6137,      0.0080,     64.0000
health_private_surv62,0,      0.0000,   2653.7831,      0.0177,     74.0000,   2950.2328,      0.0058,     64.0000,   3432.8724,      0.0014,     64.0000
health_private_surv63,0,      0.0000,   2525.4354,      0.0242,     74.0000,   2668.9600,      0.0122,     64.0000,   3140.7646,      0.0032,     64.0000
health_private_surv64,0,      0.0000,   2469.6363,      0.0338,     74.0000,   2302.1051,      0.0377,     64.0000,   2701.8918,      0.0137,     64.0000
health_private_surv65,0,      0.0000,   2816.3427,      0.0162,     74.0000,   2500.9261,      0.0208,     64.0000,   2847.9444,      0.0076,     64.0000
health_private_surv66,0,      0.0000,   2855.5565,      0.0104,     74.0000,   2616.1517,      0.0083,     64.0000,   2809.9029,      0.0042,     64.0000
health_private_surv67,0,      0.0000,   2760.6396,      0.0112,     74.0000,   2703.5144,      0.0046,     64.0000,   2858.2340,      0.0024,     64.0000
health_private_surv68,0,      0.0000,   2905.7953,      0.0088,     74.0000,   2858.5930,      0.0037,     64.0000,   3131.9654,      0.0013,     64.0000
health_private_surv69,0,      0.0000,   3191.1223,      0.0038,     74.0000,   3080.4932,      0.0017,     64.0000,   3424.2182,      0.0004,     64.0000
health_private_surv70,0,      0.0000,   3419.0656,      0.0021,     74.0000,   3279.9870,      0.0013,     64.0000,   3649.1779,      0.0003,     64.0000
health_private_surv71,0,      0.0000,   3149.9441,      0.0070,     74.0000,   2795.9779,      0.0096,     64.0000,   3195.0454,      0.0024,     64.0000
health_private_surv72,0,      0.0000,   2685.5796,      0.0294,     74.0000,   2057.5876,      0.0676,     64.0000,   2444.4693,      0.0239,     64.0000
health_private_surv73,0,      0.0000,   2774.4203,      0.0290,     74.0000,   2209.6067,      0.0526,     64.0000,   2492.8737,      0.0222,     64.0000
health_private_surv74,0,      0.0000,   3405.0321,      0.0079,     74.0000,   3133.7244,      0.0075,     64.0000,   3357.4936,      0.0033,     64.0000
health_private_surv75,0,      0.0000,   4164.5266,      0.0029,     74.0000,   3946.4166,      0.0019,     64.0000,   4165.5790,      0.0009,     64.0000
health_private_surv76,0,      0.0000,   4576.2367,      0.0032,     74.0000,   4158.4428,      0.0023,     64.0000,   4217.1398,      0.0015,     64.0000
health_private_surv77,0,      0.0000,   4583.7373,      0.0052,     74.0000,   3935.6794,      0.0049,     64.0000,   3872.3465,      0.0039,     64.0000
health_private_surv78,0,      0.0000,   4725.4038,      0.0069,     74.0000,   4061.1722,      0.0076,     64.0000,   4054.1033,      0.0060,     64.0000
health_private_surv79,0,      0.0000,   5148.5716,      0.0049,     74.0000,   4598.8446,      0.0043,     64.0000,   4542.3127,      0.0035,     64.0000
health_private_surv8,0,      0.0000,   -819.6065,      0.3225,    116.0000,  -1358.2543,      0.1802,    100.0000,  -1358.2543,      0.1802,    100.0000
health_private_surv9,0,      0.0000,   -181.0921,      0.4586,    116.0000,   -277.6096,      0.3528,    100.0000,   -277.6096,      0.3528,    100.0000
health_private_surv10,0,      1.0000,   -144.8332,      0.0818,    117.0000,    -46.3754,      0.6153,    100.0000,    -46.3754,      0.6153,    100.0000
health_private_surv11,0,      1.0000,    -17.1946,      0.8211,    117.0000,     40.3041,      0.6221,    100.0000,     40.3041,      0.6221,    100.0000
health_private_surv12,0,      1.0000,   -851.9602,      0.1453,    115.0000,  -1404.2196,      0.0716,     98.0000,  -1404.2196,      0.0716,     98.0000
health_private_surv13,0,      1.0000,    -75.8213,      0.4198,    115.0000,     13.1391,      0.9012,     98.0000,     13.1391,      0.9012,     98.0000
health_private_surv14,0,      1.0000,   -934.1267,      0.3407,    115.0000,  -1416.9403,      0.1392,     98.0000,  -1416.9403,      0.1392,     98.0000
health_private_surv15,0,      1.0000,  -1032.8793,      0.0219,    117.0000,   -786.7515,      0.1632,    100.0000,   -786.7515,      0.1632,    100.0000
health_private_surv16,0,      1.0000,    724.6565,      0.3129,    117.0000,   -493.0978,      0.0785,    100.0000,   -493.0978,      0.0785,    100.0000
health_private_surv17,0,      1.0000,    325.7950,      0.5247,    117.0000,   -693.4086,      0.0057,    100.0000,   -693.4086,      0.0057,    100.0000
health_private_surv18,0,      1.0000,    156.0062,      0.7749,    117.0000,   -949.2065,      0.0031,    100.0000,   -949.2065,      0.0031,    100.0000
health_private_surv19,0,      1.0000,    620.4867,      0.3617,    117.0000,   -567.4781,      0.0356,    100.0000,   -567.4781,      0.0356,    100.0000
health_private_surv20,0,      1.0000,    340.4771,      0.4526,    117.0000,   -601.6265,      0.0346,    100.0000,   -601.6265,      0.0346,    100.0000
health_private_surv21,0,      1.0000,   -478.0507,      0.1167,    117.0000,   -676.9587,      0.0308,    100.0000,   -676.9587,      0.0308,    100.0000
health_private_surv22,0,      1.0000,     81.9749,      0.8299,    117.0000,    516.2079,      0.1653,    100.0000,    516.2079,      0.1653,    100.0000
health_private_surv23,0,      1.0000,   -472.8278,      0.0954,    117.0000,   -329.7358,      0.1837,    100.0000,   -329.7358,      0.1837,    100.0000
health_private_surv24,0,      1.0000,    228.9608,      0.4365,    117.0000,    416.8289,      0.1511,    100.0000,    416.8289,      0.1511,    100.0000
health_private_surv25,0,      1.0000,     60.0814,      0.8591,    117.0000,    349.7142,      0.2875,    100.0000,    349.7142,      0.2875,    100.0000
health_private_surv26,0,      1.0000,    -43.9862,      0.8842,    117.0000,     -6.6365,      0.9836,    100.0000,     -6.6365,      0.9836,    100.0000
health_private_surv27,0,      1.0000,    162.9501,      0.5998,    117.0000,    307.5333,      0.3464,    100.0000,    307.5333,      0.3464,    100.0000
health_private_surv28,0,      1.0000,   -113.6898,      0.5584,    117.0000,   -105.7017,      0.5483,    100.0000,   -105.7017,      0.5483,    100.0000
health_private_surv29,0,      1.0000,    111.4517,      0.6838,    117.0000,    199.0472,      0.4857,    100.0000,    199.0472,      0.4857,    100.0000
health_private_surv30,0,      1.0000,   -790.9779,      0.2386,     38.0000,  -1497.4086,      0.1453,     30.0000,  -1451.8852,      0.1680,     30.0000
health_private_surv31,0,      1.0000,   -377.4395,      0.4675,     65.0000,   -205.0109,      0.7594,     57.0000,   -283.2049,      0.6654,     57.0000
health_private_surv32,0,      1.0000,    254.7507,      0.6344,     73.0000,    970.4517,      0.1339,     65.0000,   1198.3190,      0.0561,     65.0000
health_private_surv33,0,      1.0000,    297.4664,      0.5708,     73.0000,   1041.2894,      0.0921,     65.0000,   1252.3161,      0.0368,     65.0000
health_private_surv34,0,      1.0000,    313.4493,      0.5423,     73.0000,   1040.7813,      0.0796,     65.0000,   1298.7093,      0.0242,     65.0000
health_private_surv35,0,      1.0000,    320.9879,      0.5345,     73.0000,   1035.9954,      0.0822,     65.0000,   1363.4259,      0.0203,     65.0000
health_private_surv36,0,      1.0000,    314.3510,      0.5464,     73.0000,   1065.6670,      0.0737,     65.0000,   1362.7169,      0.0211,     65.0000
health_private_surv37,0,      1.0000,    259.2104,      0.6159,     73.0000,   1000.4922,      0.0883,     65.0000,   1243.6784,      0.0317,     65.0000
health_private_surv38,0,      1.0000,    146.6174,      0.7715,     73.0000,    798.1318,      0.1643,     65.0000,   1064.9897,      0.0625,     65.0000
health_private_surv39,0,      1.0000,    210.4278,      0.6764,     74.0000,   1056.9715,      0.0616,     66.0000,   1274.3017,      0.0259,     66.0000
health_private_surv40,0,      1.0000,    262.5420,      0.6128,     74.0000,   1210.6882,      0.0389,     66.0000,   1443.8908,      0.0157,     66.0000
health_private_surv41,0,      1.0000,    158.0405,      0.7573,     74.0000,   1101.3558,      0.0570,     66.0000,   1319.7928,      0.0242,     66.0000
health_private_surv42,0,      1.0000,     61.1955,      0.9042,     74.0000,    972.1226,      0.0832,     66.0000,   1126.5493,      0.0419,     66.0000
health_private_surv43,0,      1.0000,    -37.0275,      0.9453,     74.0000,    852.9436,      0.1530,     66.0000,    952.7786,      0.1029,     66.0000
health_private_surv44,0,      1.0000,    -71.9476,      0.9019,     74.0000,    804.4867,      0.2179,     66.0000,    941.9163,      0.1430,     66.0000
health_private_surv45,0,      1.0000,     88.0790,      0.8839,     74.0000,   1013.2014,      0.1327,     66.0000,   1254.6568,      0.0604,     66.0000
health_private_surv46,0,      1.0000,    158.8919,      0.7934,     74.0000,   1177.9164,      0.0796,     66.0000,   1410.2840,      0.0320,     66.0000
health_private_surv47,0,      1.0000,    180.8961,      0.7627,     74.0000,   1295.2932,      0.0443,     66.0000,   1375.9668,      0.0250,     66.0000
health_private_surv48,0,      1.0000,    188.0501,      0.7569,     74.0000,   1349.5587,      0.0339,     66.0000,   1364.5339,      0.0259,     66.0000
health_private_surv49,0,      1.0000,     96.0773,      0.8759,     74.0000,   1302.9181,      0.0399,     66.0000,   1382.1325,      0.0288,     66.0000
health_private_surv50,0,      1.0000,     21.4315,      0.9736,     74.0000,   1382.0106,      0.0369,     66.0000,   1497.7358,      0.0255,     66.0000
health_private_surv51,0,      1.0000,     -7.5746,      0.9914,     74.0000,   1455.3598,      0.0442,     66.0000,   1610.4979,      0.0262,     66.0000
health_private_surv52,0,      1.0000,   -134.4940,      0.8531,     74.0000,   1341.5613,      0.0778,     66.0000,   1482.2437,      0.0486,     66.0000
health_private_surv53,0,      1.0000,   -325.5446,      0.6598,     74.0000,   1034.8294,      0.1785,     66.0000,   1014.4967,      0.1755,     66.0000
health_private_surv54,0,      1.0000,   -248.4156,      0.7600,     74.0000,   1026.9509,      0.2185,     66.0000,    970.1505,      0.2350,     66.0000
health_private_surv55,0,      1.0000,   -162.4285,      0.8586,     74.0000,   1189.4705,      0.2011,     66.0000,   1302.9822,      0.1530,     66.0000
health_private_surv56,0,      1.0000,   -355.3562,      0.7087,     74.0000,   1163.0802,      0.2276,     66.0000,   1296.5837,      0.1671,     66.0000
health_private_surv57,0,      1.0000,   -281.9047,      0.7650,     74.0000,   1486.4137,      0.1076,     66.0000,   1423.6120,      0.1106,     66.0000
health_private_surv58,0,      1.0000,     60.8389,      0.9497,     74.0000,   1994.3885,      0.0284,     66.0000,   1909.9921,      0.0308,     66.0000
health_private_surv59,0,      1.0000,    -37.7491,      0.9704,     74.0000,   1742.0222,      0.0768,     66.0000,   1783.5847,      0.0693,     66.0000
health_private_surv60,0,      1.0000,      0.8455,      0.9994,     74.0000,   1494.0519,      0.1836,     66.0000,   1543.5372,      0.1800,     66.0000
health_private_surv61,0,      1.0000,    333.3257,      0.7575,     74.0000,   1707.9122,      0.1347,     66.0000,   1921.8461,      0.0877,     66.0000
health_private_surv62,0,      1.0000,    286.9720,      0.7901,     74.0000,   1593.7610,      0.1522,     66.0000,   1975.9997,      0.0650,     66.0000
health_private_surv63,0,      1.0000,    218.8423,      0.8470,     74.0000,   1543.1059,      0.1957,     66.0000,   1726.0263,      0.1331,     66.0000
health_private_surv64,0,      1.0000,     37.4295,      0.9766,     74.0000,   1724.1500,      0.2052,     66.0000,   1886.2353,      0.1570,     66.0000
health_private_surv65,0,      1.0000,    -96.5674,      0.9401,     74.0000,   1954.7069,      0.1287,     66.0000,   2441.8325,      0.0567,     66.0000
health_private_surv66,0,      1.0000,    180.5088,      0.8699,     74.0000,   2041.5931,      0.0596,     66.0000,   2380.7983,      0.0267,     66.0000
health_private_surv67,0,      1.0000,     98.6894,      0.9205,     74.0000,   1467.6876,      0.1282,     66.0000,   1368.1213,      0.1465,     66.0000
health_private_surv68,0,      1.0000,   -318.1054,      0.7464,     74.0000,    702.3176,      0.4595,     66.0000,    438.1265,      0.6417,     66.0000
health_private_surv69,0,      1.0000,   -419.3141,      0.6528,     74.0000,    623.6708,      0.4573,     66.0000,    405.7059,      0.6232,     66.0000
health_private_surv70,0,      1.0000,     16.6041,      0.9861,     74.0000,   1031.4204,      0.2205,     66.0000,    873.7652,      0.2820,     66.0000
health_private_surv71,0,      1.0000,    167.1389,      0.8644,     74.0000,    864.6784,      0.3481,     66.0000,    666.5689,      0.4389,     66.0000
health_private_surv72,0,      1.0000,   -156.1865,      0.8714,     74.0000,    564.3861,      0.5455,     66.0000,    403.9717,      0.6422,     66.0000
health_private_surv73,0,      1.0000,     55.8510,      0.9570,     74.0000,   1119.4057,      0.2500,     66.0000,   1244.9762,      0.1876,     66.0000
health_private_surv74,0,      1.0000,    443.6635,      0.7101,     74.0000,   1546.5653,      0.1776,     66.0000,   2016.8257,      0.0758,     66.0000
health_private_surv75,0,      1.0000,    736.7476,      0.5533,     74.0000,   2034.0336,      0.0925,     66.0000,   2461.1086,      0.0420,     66.0000
health_private_surv76,0,      1.0000,    669.8567,      0.6035,     74.0000,   2532.0549,      0.0434,     66.0000,   2699.2487,      0.0309,     66.0000
health_private_surv77,0,      1.0000,   -358.6138,      0.7915,     74.0000,   1420.9184,      0.2707,     66.0000,   1067.8073,      0.4072,     66.0000
health_private_surv78,0,      1.0000,   -900.2142,      0.5255,     74.0000,    424.1076,      0.7513,     66.0000,   -223.3361,      0.8733,     66.0000
health_private_surv79,0,      1.0000,  -1272.7380,      0.3724,     74.0000,   -106.3047,      0.9395,     66.0000,   -378.6785,      0.7912,     66.0000
health_private_surv8,0,      1.0000,  -1234.3567,      0.2848,    117.0000,  -2556.3422,      0.0876,    100.0000,  -2556.3422,      0.0876,    100.0000
health_private_surv9,0,      1.0000,   -516.6701,      0.1607,    117.0000,   -601.8818,      0.2083,    100.0000,   -601.8818,      0.2083,    100.0000
health_private_surv10,0,      2.0000,    184.9904,      0.0109,    115.0000,    254.9135,      0.0000,     99.0000,    254.9135,      0.0000,     99.0000
health_private_surv11,0,      2.0000,    222.6974,      0.0022,    115.0000,    276.8360,      0.0000,     99.0000,    276.8360,      0.0000,     99.0000
health_private_surv12,0,      2.0000,  -1463.7185,      0.1044,    114.0000,  -2927.9909,      0.0159,     98.0000,  -2927.9909,      0.0159,     98.0000
health_private_surv13,0,      2.0000,    231.6813,      0.0082,    114.0000,    175.6342,      0.0495,     98.0000,    175.6342,      0.0495,     98.0000
health_private_surv14,0,      2.0000,    493.9865,      0.5069,    114.0000,   1236.7016,      0.2166,     98.0000,   1236.7016,      0.2166,     98.0000
health_private_surv15,0,      2.0000,  -1211.9424,      0.0418,    115.0000,   -766.0575,      0.2761,     99.0000,   -766.0575,      0.2761,     99.0000
health_private_surv16,0,      2.0000,    -38.2330,      0.8717,    115.0000,   -249.8826,      0.3412,     99.0000,   -249.8826,      0.3412,     99.0000
health_private_surv17,0,      2.0000,   -114.2080,      0.6441,    115.0000,   -367.5289,      0.1614,     99.0000,   -367.5289,      0.1614,     99.0000
health_private_surv18,0,      2.0000,   -250.8444,      0.3641,    115.0000,   -541.7237,      0.0901,     99.0000,   -541.7237,      0.0901,     99.0000
health_private_surv19,0,      2.0000,    -50.1207,      0.8396,    115.0000,   -348.9206,      0.1755,     99.0000,   -348.9206,      0.1755,     99.0000
health_private_surv20,0,      2.0000,     25.0725,      0.9292,    115.0000,   -344.5129,      0.1981,     99.0000,   -344.5129,      0.1981,     99.0000
health_private_surv21,0,      2.0000,   -305.0236,      0.4242,    115.0000,   -952.9199,      0.0169,     99.0000,   -952.9199,      0.0169,     99.0000
health_private_surv22,0,      2.0000,    908.0528,      0.0465,    115.0000,    675.9986,      0.1509,     99.0000,    675.9986,      0.1509,     99.0000
health_private_surv23,0,      2.0000,    443.4161,      0.1444,    115.0000,    178.8624,      0.5106,     99.0000,    178.8624,      0.5106,     99.0000
health_private_surv24,0,      2.0000,    554.9691,      0.1133,    115.0000,    132.2186,      0.7235,     99.0000,    132.2186,      0.7235,     99.0000
health_private_surv25,0,      2.0000,    281.4164,      0.4732,    115.0000,   -240.7301,      0.5097,     99.0000,   -240.7301,      0.5097,     99.0000
health_private_surv26,0,      2.0000,    975.3816,      0.0028,    115.0000,    513.4980,      0.1259,     99.0000,    513.4980,      0.1259,     99.0000
health_private_surv27,0,      2.0000,    661.1111,      0.0417,    115.0000,    273.8548,      0.4440,     99.0000,    273.8548,      0.4440,     99.0000
health_private_surv28,0,      2.0000,    392.9089,      0.0641,    115.0000,     90.0055,      0.6504,     99.0000,     90.0055,      0.6504,     99.0000
health_private_surv29,0,      2.0000,    732.2658,      0.0029,    115.0000,    493.9121,      0.0407,     99.0000,    493.9121,      0.0407,     99.0000
health_private_surv30,0,      2.0000,   -233.5981,      0.6697,     39.0000,     -2.5886,      0.9966,     29.0000,    -51.7526,      0.9350,     29.0000
health_private_surv31,0,      2.0000,    510.6361,      0.3132,     57.0000,    459.3308,      0.4934,     47.0000,    534.1130,      0.4406,     47.0000
health_private_surv32,0,      2.0000,    314.9331,      0.5194,     63.0000,    244.5074,      0.7076,     53.0000,    397.9519,      0.5446,     53.0000
health_private_surv33,0,      2.0000,    206.5166,      0.6732,     63.0000,     66.8077,      0.9186,     53.0000,    215.9087,      0.7432,     53.0000
health_private_surv34,0,      2.0000,    197.1517,      0.6975,     63.0000,     85.6373,      0.8977,     53.0000,    203.5490,      0.7633,     53.0000
health_private_surv35,0,      2.0000,    214.3371,      0.6745,     63.0000,    201.2412,      0.7581,     53.0000,    290.4111,      0.6625,     53.0000
health_private_surv36,0,      2.0000,    161.6546,      0.7483,     63.0000,    140.7202,      0.8240,     53.0000,    210.2338,      0.7444,     53.0000
health_private_surv37,0,      2.0000,    148.4866,      0.7684,     63.0000,     29.8277,      0.9624,     53.0000,     93.4221,      0.8844,     53.0000
health_private_surv38,0,      2.0000,    134.6073,      0.7897,     63.0000,    -53.4919,      0.9317,     53.0000,      7.2295,      0.9909,     53.0000
health_private_surv39,0,      2.0000,    336.3894,      0.5004,     66.0000,    461.7576,      0.4061,     56.0000,    416.2855,      0.4739,     56.0000
health_private_surv40,0,      2.0000,    401.5076,      0.4230,     66.0000,    578.3846,      0.3072,     56.0000,    544.1933,      0.3593,     56.0000
health_private_surv41,0,      2.0000,    444.2900,      0.3758,     67.0000,    484.5230,      0.3793,     57.0000,    491.9293,      0.3879,     57.0000
health_private_surv42,0,      2.0000,    350.2850,      0.4903,     67.0000,    371.9013,      0.4935,     57.0000,    393.7659,      0.4836,     57.0000
health_private_surv43,0,      2.0000,    397.1160,      0.4348,     67.0000,    512.3080,      0.3412,     57.0000,    539.3023,      0.3332,     57.0000
health_private_surv44,0,      2.0000,    530.9754,      0.3095,     67.0000,    666.4512,      0.2225,     57.0000,    685.1585,      0.2244,     57.0000
health_private_surv45,0,      2.0000,    580.4274,      0.2979,     67.0000,    489.3854,      0.4017,     57.0000,    516.9213,      0.3909,     57.0000
health_private_surv46,0,      2.0000,    592.3205,      0.3262,     67.0000,    375.3122,      0.5532,     57.0000,    403.9857,      0.5393,     57.0000
health_private_surv47,0,      2.0000,    546.6230,      0.3881,     67.0000,    598.3848,      0.3617,     57.0000,    589.5212,      0.3855,     57.0000
health_private_surv48,0,      2.0000,    449.5870,      0.5003,     67.0000,    750.8825,      0.2768,     57.0000,    712.3373,      0.3178,     57.0000
health_private_surv49,0,      2.0000,    534.4898,      0.4271,     67.0000,    836.2062,      0.2165,     57.0000,    801.1199,      0.2545,     57.0000
health_private_surv50,0,      2.0000,    791.8680,      0.2588,     67.0000,   1030.9963,      0.1333,     57.0000,   1024.5200,      0.1522,     57.0000
health_private_surv51,0,      2.0000,    893.8876,      0.2337,     67.0000,   1008.5655,      0.1604,     57.0000,    999.0711,      0.1817,     57.0000
health_private_surv52,0,      2.0000,    836.3626,      0.2952,     67.0000,    808.0632,      0.2888,     57.0000,    785.6237,      0.3212,     57.0000
health_private_surv53,0,      2.0000,   1093.8124,      0.1910,     67.0000,   1069.8939,      0.1750,     57.0000,   1016.9720,      0.2117,     57.0000
health_private_surv54,0,      2.0000,   1478.1426,      0.0964,     67.0000,   1510.1887,      0.0691,     57.0000,   1433.8125,      0.0940,     57.0000
health_private_surv55,0,      2.0000,   1661.1764,      0.0867,     67.0000,   1854.7989,      0.0426,     57.0000,   1802.1051,      0.0521,     57.0000
health_private_surv56,0,      2.0000,   1856.8092,      0.0809,     67.0000,   2242.1854,      0.0273,     57.0000,   2198.5639,      0.0313,     57.0000
health_private_surv57,0,      2.0000,   1873.6164,      0.0894,     67.0000,   2292.5195,      0.0281,     57.0000,   2178.7324,      0.0361,     57.0000
health_private_surv58,0,      2.0000,   1833.7674,      0.1046,     67.0000,   2335.6919,      0.0278,     57.0000,   2128.6357,      0.0434,     57.0000
