rowname,draw,ddraw,itt_noctrl,itt_noctrl_p,itt_noctrl_N,itt_ctrl,itt_ctrl_p,itt_ctrl_N,itt_wctrl,itt_wctrl_p,itt_wctrl_N
health_private_surv66,0,      3.0000,   2192.3785,      0.5169,     23.0000,  -5207.8095,      0.0000,     20.0000,  -5233.2478,      0.0000,     20.0000
health_private_surv67,0,      3.0000,   3511.4870,      0.2825,     23.0000,  -2702.6921,      0.0143,     20.0000,  -2800.1622,      0.0146,     20.0000
health_private_surv68,0,      3.0000,   5528.5928,      0.1115,     23.0000,  -1380.2313,      0.1554,     20.0000,  -1444.9524,      0.1550,     20.0000
health_private_surv69,0,      3.0000,   4640.5140,      0.1624,     23.0000,   -997.8285,      0.4445,     20.0000,  -1082.6240,      0.4285,     20.0000
health_private_surv70,0,      3.0000,   3679.4218,      0.2574,     23.0000,   -513.0892,      0.7580,     20.0000,   -628.0631,      0.7185,     20.0000
health_private_surv71,0,      3.0000,   4177.4990,      0.2081,     23.0000,   -282.5343,      0.8116,     20.0000,   -359.4640,      0.7719,     20.0000
health_private_surv72,0,      3.0000,   4806.5958,      0.1498,     23.0000,     15.8464,      0.9829,     20.0000,    -25.8895,      0.9733,     20.0000
health_private_surv73,0,      3.0000,   4276.4002,      0.2046,     23.0000,  -1529.2474,      0.2631,     20.0000,  -1591.9355,      0.2573,     20.0000
health_private_surv74,0,      3.0000,   3748.9378,      0.2952,     23.0000,  -3248.1493,      0.1114,     20.0000,  -3317.9971,      0.1119,     20.0000
health_private_surv75,0,      3.0000,   5762.7298,      0.1365,     23.0000,    674.2090,      0.7146,     20.0000,    624.8021,      0.7410,     20.0000
health_private_surv76,0,      3.0000,   7952.2789,      0.0682,     23.0000,   4256.0711,      0.0298,     20.0000,   4252.2740,      0.0348,     20.0000
health_private_surv77,0,      3.0000,   5865.0551,      0.1745,     23.0000,   -396.5936,      0.7777,     20.0000,   -356.3324,      0.8081,     20.0000
health_private_surv78,0,      3.0000,   3700.2621,      0.4087,     23.0000,  -5316.7687,      0.0049,     20.0000,  -5226.0781,      0.0071,     20.0000
health_private_surv79,0,      3.0000,   6315.7371,      0.2323,     23.0000,  -3591.8365,      0.0220,     20.0000,  -3681.8753,      0.0238,     20.0000
health_private_surv8,0,      3.0000,    124.2922,      0.3868,     35.0000,     52.9329,      0.5353,     31.0000,     52.9329,      0.5353,     31.0000
health_private_surv9,0,      3.0000,    205.3013,      0.3279,     35.0000,     60.7483,      0.5322,     31.0000,     60.7483,      0.5322,     31.0000
health_private_surv10,1,      0.0000,     -4.1619,      0.9738,     38.0000,     50.5248,      0.8005,     30.0000,     50.5248,      0.8005,     30.0000
health_private_surv11,1,      0.0000,    -90.0726,      0.5014,     38.0000,     69.4168,      0.7545,     30.0000,     69.4168,      0.7545,     30.0000
health_private_surv12,1,      0.0000,   -183.6934,      0.3189,     38.0000,    171.0626,      0.5741,     30.0000,    171.0626,      0.5741,     30.0000
health_private_surv13,1,      0.0000,   -128.7731,      0.4266,     38.0000,    147.2046,      0.5772,     30.0000,    147.2046,      0.5772,     30.0000
health_private_surv14,1,      0.0000,   1692.6560,      0.4347,     38.0000,    113.2884,      0.6397,     30.0000,    113.2884,      0.6397,     30.0000
health_private_surv15,1,      0.0000,   -231.3975,      0.0573,     38.0000,     -3.6503,      0.9848,     30.0000,     -3.6503,      0.9848,     30.0000
health_private_surv16,1,      0.0000,   5134.3142,      0.3027,     38.0000,    460.3250,      0.6673,     30.0000,    460.3250,      0.6673,     30.0000
health_private_surv17,1,      0.0000,   3182.4330,      0.3216,     38.0000,    -32.8738,      0.9747,     30.0000,    -32.8738,      0.9747,     30.0000
health_private_surv18,1,      0.0000,   4099.5023,      0.2462,     38.0000,    420.6173,      0.5277,     30.0000,    420.6173,      0.5277,     30.0000
health_private_surv19,1,      0.0000,   4585.9871,      0.3307,     38.0000,    605.8317,      0.3982,     30.0000,    605.8317,      0.3982,     30.0000
health_private_surv20,1,      0.0000,   3697.0825,      0.1741,     38.0000,   1472.7833,      0.4367,     30.0000,   1472.7833,      0.4367,     30.0000
health_private_surv21,1,      0.0000,   -443.4157,      0.1808,     38.0000,   -267.4347,      0.6161,     30.0000,   -267.4347,      0.6161,     30.0000
health_private_surv22,1,      0.0000,    126.3061,      0.6242,     38.0000,   -287.7633,      0.4662,     30.0000,   -287.7633,      0.4662,     30.0000
health_private_surv23,1,      0.0000,     95.0567,      0.6844,     38.0000,     56.8099,      0.8695,     30.0000,     56.8099,      0.8695,     30.0000
health_private_surv24,1,      0.0000,    -41.4033,      0.8575,     38.0000,   -139.5305,      0.7006,     30.0000,   -139.5305,      0.7006,     30.0000
health_private_surv25,1,      0.0000,   -163.5980,      0.3533,     38.0000,   -178.5409,      0.3527,     30.0000,   -178.5409,      0.3527,     30.0000
health_private_surv26,1,      0.0000,   -250.6358,      0.1310,     38.0000,   -243.9484,      0.1800,     30.0000,   -243.9484,      0.1800,     30.0000
health_private_surv27,1,      0.0000,   -273.4485,      0.0952,     38.0000,   -261.2783,      0.0817,     30.0000,   -261.2783,      0.0817,     30.0000
health_private_surv28,1,      0.0000,     29.6384,      0.8777,     38.0000,      4.8054,      0.9695,     30.0000,      4.8054,      0.9695,     30.0000
health_private_surv29,1,      0.0000,      7.4476,      0.9715,     38.0000,     51.6713,      0.7778,     30.0000,     51.6713,      0.7778,     30.0000
health_private_surv30,1,      0.0000,      0.0000,,     10.0000,      0.0000,,      5.0000,      0.0000,,      5.0000
health_private_surv31,1,      0.0000,      0.0000,,     15.0000,      0.0000,,     10.0000,      0.0000,,     10.0000
health_private_surv32,1,      0.0000,      0.0000,,     19.0000,      0.0000,,     14.0000,      0.0000,,     14.0000
health_private_surv33,1,      0.0000,      0.0000,,     19.0000,      0.0000,,     14.0000,      0.0000,,     14.0000
health_private_surv34,1,      0.0000,      0.0000,,     19.0000,      0.0000,,     14.0000,      0.0000,,     14.0000
health_private_surv35,1,      0.0000,      0.0000,,     19.0000,      0.0000,,     14.0000,      0.0000,,     14.0000
health_private_surv36,1,      0.0000,      0.0000,,     19.0000,      0.0000,,     14.0000,      0.0000,,     14.0000
health_private_surv37,1,      0.0000,      0.0000,,     19.0000,      0.0000,,     14.0000,      0.0000,,     14.0000
health_private_surv38,1,      0.0000,      0.0000,,     19.0000,      0.0000,,     14.0000,      0.0000,,     14.0000
health_private_surv39,1,      0.0000,      0.0000,,     19.0000,      0.0000,,     14.0000,      0.0000,,     14.0000
health_private_surv40,1,      0.0000,      0.0000,,     19.0000,      0.0000,,     14.0000,      0.0000,,     14.0000
health_private_surv41,1,      0.0000,   2258.3304,      0.2551,     20.0000,   -426.7921,      0.0107,     15.0000,   -356.1215,      0.0039,     15.0000
health_private_surv42,1,      0.0000,   2438.7232,      0.2354,     20.0000,   -194.7136,      0.3444,     15.0000,    -85.0399,      0.5370,     15.0000
health_private_surv43,1,      0.0000,   2559.1607,      0.2229,     20.0000,    489.7429,      0.0000,     15.0000,    507.7038,      0.0000,     15.0000
health_private_surv44,1,      0.0000,   2665.0923,      0.2238,     20.0000,    653.2486,      0.0336,     15.0000,    511.7629,      0.0192,     15.0000
health_private_surv45,1,      0.0000,   2876.9761,      0.2243,     20.0000,    647.0860,      0.0000,     15.0000,    658.2763,      0.0000,     15.0000
health_private_surv46,1,      0.0000,   3073.9578,      0.2258,     20.0000,    512.3890,      0.0011,     15.0000,    567.0998,      0.0001,     15.0000
health_private_surv47,1,      0.0000,   3338.6854,      0.2010,     20.0000,   -140.3253,      0.0800,     15.0000,   -101.1521,      0.0674,     15.0000
health_private_surv48,1,      0.0000,   3665.7426,      0.1833,     20.0000,  -1132.2170,      0.0059,     15.0000,   -966.7035,      0.0018,     15.0000
health_private_surv49,1,      0.0000,   3965.1838,      0.1860,     20.0000,   -937.2275,      0.0011,     15.0000,   -836.5203,      0.0002,     15.0000
health_private_surv50,1,      0.0000,   4337.2719,      0.1708,     20.0000,   1249.7435,      0.0002,     15.0000,   1351.1777,      0.0000,     15.0000
health_private_surv51,1,      0.0000,   4924.4215,      0.1389,     20.0000,   2559.6788,      0.0086,     15.0000,   2963.9318,      0.0005,     15.0000
health_private_surv52,1,      0.0000,   5449.2882,      0.1293,     20.0000,   2425.5357,      0.0437,     15.0000,   2989.3976,      0.0030,     15.0000
health_private_surv53,1,      0.0000,   5586.1317,      0.1262,     20.0000,   2815.1785,      0.0014,     15.0000,   3130.9628,      0.0001,     15.0000
health_private_surv54,1,      0.0000,   5860.3735,      0.1281,     20.0000,   3505.0366,      0.0000,     15.0000,   3586.7667,      0.0000,     15.0000
health_private_surv55,1,      0.0000,   6469.0030,      0.1279,     20.0000,   4691.2846,      0.0000,     15.0000,   4653.3539,      0.0000,     15.0000
health_private_surv56,1,      0.0000,   6934.1954,      0.1282,     20.0000,   4827.3512,      0.0000,     15.0000,   4562.9150,      0.0000,     15.0000
health_private_surv57,1,      0.0000,   7304.3655,      0.1305,     20.0000,   3414.2363,      0.0000,     15.0000,   3400.0485,      0.0000,     15.0000
health_private_surv58,1,      0.0000,   7589.7078,      0.1358,     20.0000,   2389.5610,      0.0077,     15.0000,   2758.5995,      0.0004,     15.0000
health_private_surv59,1,      0.0000,   8004.6977,      0.1386,     20.0000,   3841.8747,      0.0009,     15.0000,   4239.6954,      0.0000,     15.0000
health_private_surv60,1,      0.0000,   8204.3424,      0.1455,     20.0000,   6636.1831,      0.0000,     15.0000,   7026.2152,      0.0000,     15.0000
health_private_surv61,1,      0.0000,   8194.5438,      0.1562,     20.0000,   7564.9860,      0.0000,     15.0000,   7242.0776,      0.0000,     15.0000
health_private_surv62,1,      0.0000,   8584.4343,      0.1550,     20.0000,   6484.2599,      0.0165,     15.0000,   5302.3625,      0.0071,     15.0000
health_private_surv63,1,      0.0000,   8588.4107,      0.1442,     20.0000,   3979.9311,      0.0138,     15.0000,   3283.0353,      0.0056,     15.0000
health_private_surv64,1,      0.0000,   8763.4025,      0.1407,     20.0000,    820.4392,      0.0190,     15.0000,    666.0955,      0.0086,     15.0000
health_private_surv65,1,      0.0000,   9655.2683,      0.1179,     20.0000,  -1194.4492,      0.1278,     15.0000,  -1589.4078,      0.0119,     15.0000
health_private_surv66,1,      0.0000,   9847.1390,      0.1088,     20.0000,   1407.0711,      0.0017,     15.0000,   1243.7033,      0.0004,     15.0000
health_private_surv67,1,      0.0000,   9431.5012,      0.1148,     20.0000,   4611.4553,      0.0017,     15.0000,   4079.4419,      0.0004,     15.0000
health_private_surv68,1,      0.0000,   9613.9749,      0.1123,     20.0000,   4759.5629,      0.0626,     15.0000,   3531.0862,      0.0470,     15.0000
health_private_surv69,1,      0.0000,   9865.5536,      0.1124,     20.0000,   3886.9259,      0.0252,     15.0000,   3103.9135,      0.0128,     15.0000
health_private_surv70,1,      0.0000,   9862.8441,      0.1165,     20.0000,   4351.8645,      0.0000,     15.0000,   4113.8210,      0.0000,     15.0000
health_private_surv71,1,      0.0000,   9933.0922,      0.1052,     20.0000,   5522.4958,      0.0000,     15.0000,   5464.9674,      0.0000,     15.0000
health_private_surv72,1,      0.0000,   9764.7556,      0.1044,     20.0000,   4703.6197,      0.0000,     15.0000,   4765.6449,      0.0000,     15.0000
health_private_surv73,1,      0.0000,   9907.2250,      0.1128,     20.0000,   2874.5388,      0.0020,     15.0000,   3217.8748,      0.0001,     15.0000
health_private_surv74,1,      0.0000,  10424.2245,      0.1139,     20.0000,   2982.3722,      0.0290,     15.0000,   3604.5516,      0.0019,     15.0000
health_private_surv75,1,      0.0000,  11465.8964,      0.1170,     20.0000,   7351.4756,      0.0047,     15.0000,   8380.9867,      0.0002,     15.0000
health_private_surv76,1,      0.0000,  13037.7269,      0.1157,     20.0000,   9226.9242,      0.0012,     15.0000,  10228.5678,      0.0001,     15.0000
health_private_surv77,1,      0.0000,  14476.5420,      0.1162,     20.0000,   9574.6952,      0.0011,     15.0000,  10601.0712,      0.0001,     15.0000
health_private_surv78,1,      0.0000,  14720.2720,      0.1327,     20.0000,  12779.5881,      0.0023,     15.0000,  14338.3682,      0.0001,     15.0000
health_private_surv79,1,      0.0000,  14977.7162,      0.1397,     20.0000,  13083.8550,      0.0100,     15.0000,  15217.3384,      0.0006,     15.0000
health_private_surv8,1,      0.0000,     16.0827,      0.8959,     38.0000,     -0.1432,      0.9994,     30.0000,     -0.1432,      0.9994,     30.0000
health_private_surv9,1,      0.0000,    203.3504,      0.1419,     38.0000,    112.8044,      0.4477,     30.0000,    112.8044,      0.4477,     30.0000
health_private_surv10,1,      1.0000,   -182.3608,      0.1778,     46.0000,   -232.4170,      0.2908,     36.0000,   -232.4170,      0.2908,     36.0000
health_private_surv11,1,      1.0000,   -225.3964,      0.0936,     46.0000,   -230.9865,      0.3066,     36.0000,   -230.9865,      0.3066,     36.0000
health_private_surv12,1,      1.0000,    162.7069,      0.3944,     40.0000,      5.6180,      0.9834,     30.0000,      5.6180,      0.9834,     30.0000
health_private_surv13,1,      1.0000,     76.7656,      0.6705,     40.0000,    -85.2821,      0.7422,     30.0000,    -85.2821,      0.7422,     30.0000
health_private_surv14,1,      1.0000,   2255.7980,      0.3905,     40.0000,    -31.7328,      0.8852,     30.0000,    -31.7328,      0.8852,     30.0000
health_private_surv15,1,      1.0000,   -415.9484,      0.0042,     46.0000,   -378.2417,      0.1163,     36.0000,   -378.2417,      0.1163,     36.0000
health_private_surv16,1,      1.0000,   1242.0831,      0.6760,     46.0000,   -171.4310,      0.8712,     36.0000,   -171.4310,      0.8712,     36.0000
health_private_surv17,1,      1.0000,   -325.9877,      0.8729,     46.0000,   -816.9577,      0.3740,     36.0000,   -816.9577,      0.3740,     36.0000
health_private_surv18,1,      1.0000,   1247.8139,      0.5583,     46.0000,     -5.3192,      0.9936,     36.0000,     -5.3192,      0.9936,     36.0000
health_private_surv19,1,      1.0000,   1121.9974,      0.6869,     46.0000,     41.4402,      0.9547,     36.0000,     41.4402,      0.9547,     36.0000
health_private_surv20,1,      1.0000,    456.1132,      0.7996,     46.0000,    694.7082,      0.7107,     36.0000,    694.7082,      0.7107,     36.0000
health_private_surv21,1,      1.0000,   -407.5259,      0.0994,     46.0000,   -986.8443,      0.0061,     36.0000,   -986.8443,      0.0061,     36.0000
health_private_surv22,1,      1.0000,     88.6389,      0.6789,     46.0000,   -599.4607,      0.0271,     36.0000,   -599.4607,      0.0271,     36.0000
health_private_surv23,1,      1.0000,     54.4145,      0.7511,     46.0000,   -343.8024,      0.0982,     36.0000,   -343.8024,      0.0982,     36.0000
health_private_surv24,1,      1.0000,    458.8113,      0.0417,     46.0000,   -163.9680,      0.5025,     36.0000,   -163.9680,      0.5025,     36.0000
health_private_surv25,1,      1.0000,    169.1612,      0.3712,     46.0000,     23.3267,      0.9330,     36.0000,     23.3267,      0.9330,     36.0000
health_private_surv26,1,      1.0000,   -218.5257,      0.2027,     46.0000,     98.9863,      0.7065,     36.0000,     98.9863,      0.7065,     36.0000
health_private_surv27,1,      1.0000,   -104.4008,      0.4639,     46.0000,   -193.6473,      0.0728,     36.0000,   -193.6473,      0.0728,     36.0000
health_private_surv28,1,      1.0000,     -8.0311,      0.9619,     46.0000,   -173.0708,      0.0953,     36.0000,   -173.0708,      0.0953,     36.0000
health_private_surv29,1,      1.0000,    -24.8345,      0.8959,     46.0000,    -47.4482,      0.6770,     36.0000,    -47.4482,      0.6770,     36.0000
health_private_surv30,1,      1.0000,      0.0000,,     11.0000,      0.0000,,      4.0000,      0.0000,,      4.0000
health_private_surv31,1,      1.0000,      0.0000,,     20.0000,      0.0000,,     13.0000,      0.0000,,     13.0000
health_private_surv32,1,      1.0000,      0.0000,,     28.0000,      0.0000,,     21.0000,      0.0000,,     21.0000
health_private_surv33,1,      1.0000,      0.0000,,     28.0000,      0.0000,,     21.0000,      0.0000,,     21.0000
health_private_surv34,1,      1.0000,      0.0000,,     28.0000,      0.0000,,     21.0000,      0.0000,,     21.0000
health_private_surv35,1,      1.0000,      0.0000,,     28.0000,      0.0000,,     21.0000,      0.0000,,     21.0000
health_private_surv36,1,      1.0000,      0.0000,,     28.0000,      0.0000,,     21.0000,      0.0000,,     21.0000
health_private_surv37,1,      1.0000,      0.0000,,     28.0000,      0.0000,,     21.0000,      0.0000,,     21.0000
health_private_surv38,1,      1.0000,      0.0000,,     28.0000,      0.0000,,     21.0000,      0.0000,,     21.0000
health_private_surv39,1,      1.0000,      0.0000,,     28.0000,      0.0000,,     21.0000,      0.0000,,     21.0000
health_private_surv40,1,      1.0000,      0.0000,,     28.0000,      0.0000,,     21.0000,      0.0000,,     21.0000
health_private_surv41,1,      1.0000,      0.0000,,     28.0000,      0.0000,,     21.0000,      0.0000,,     21.0000
health_private_surv42,1,      1.0000,      0.0000,,     28.0000,      0.0000,,     21.0000,      0.0000,,     21.0000
health_private_surv43,1,      1.0000,      0.0000,,     28.0000,      0.0000,,     21.0000,      0.0000,,     21.0000
health_private_surv44,1,      1.0000,      0.0000,,     28.0000,      0.0000,,     21.0000,      0.0000,,     21.0000
health_private_surv45,1,      1.0000,      0.0000,,     28.0000,      0.0000,,     21.0000,      0.0000,,     21.0000
health_private_surv46,1,      1.0000,      0.0000,,     28.0000,      0.0000,,     21.0000,      0.0000,,     21.0000
health_private_surv47,1,      1.0000,      0.0000,,     28.0000,      0.0000,,     21.0000,      0.0000,,     21.0000
health_private_surv48,1,      1.0000,      0.0000,,     28.0000,      0.0000,,     21.0000,      0.0000,,     21.0000
health_private_surv49,1,      1.0000,      0.0000,,     28.0000,      0.0000,,     21.0000,      0.0000,,     21.0000
health_private_surv50,1,      1.0000,      0.0000,,     28.0000,      0.0000,,     21.0000,      0.0000,,     21.0000
health_private_surv51,1,      1.0000,      0.0000,,     28.0000,      0.0000,,     21.0000,      0.0000,,     21.0000
health_private_surv52,1,      1.0000,      0.0000,,     28.0000,      0.0000,,     21.0000,      0.0000,,     21.0000
health_private_surv53,1,      1.0000,      0.0000,,     28.0000,      0.0000,,     21.0000,      0.0000,,     21.0000
health_private_surv54,1,      1.0000,      0.0000,,     28.0000,      0.0000,,     21.0000,      0.0000,,     21.0000
health_private_surv55,1,      1.0000,      0.0000,,     28.0000,      0.0000,,     21.0000,      0.0000,,     21.0000
health_private_surv56,1,      1.0000,      0.0000,,     28.0000,      0.0000,,     21.0000,      0.0000,,     21.0000
health_private_surv57,1,      1.0000,      0.0000,,     28.0000,      0.0000,,     21.0000,      0.0000,,     21.0000
health_private_surv58,1,      1.0000,      0.0000,,     28.0000,      0.0000,,     21.0000,      0.0000,,     21.0000
health_private_surv59,1,      1.0000,      0.0000,,     28.0000,      0.0000,,     21.0000,      0.0000,,     21.0000
health_private_surv60,1,      1.0000,      0.0000,,     28.0000,      0.0000,,     21.0000,      0.0000,,     21.0000
health_private_surv61,1,      1.0000,      0.0000,,     28.0000,      0.0000,,     21.0000,      0.0000,,     21.0000
health_private_surv62,1,      1.0000,      0.0000,,     28.0000,      0.0000,,     21.0000,      0.0000,,     21.0000
health_private_surv63,1,      1.0000,      0.0000,,     28.0000,      0.0000,,     21.0000,      0.0000,,     21.0000
health_private_surv64,1,      1.0000,      0.0000,,     28.0000,      0.0000,,     21.0000,      0.0000,,     21.0000
health_private_surv65,1,      1.0000,      0.0000,,     28.0000,      0.0000,,     21.0000,      0.0000,,     21.0000
health_private_surv66,1,      1.0000,      0.0000,,     28.0000,      0.0000,,     21.0000,      0.0000,,     21.0000
health_private_surv67,1,      1.0000,      0.0000,,     28.0000,      0.0000,,     21.0000,      0.0000,,     21.0000
health_private_surv68,1,      1.0000,      0.0000,,     28.0000,      0.0000,,     21.0000,      0.0000,,     21.0000
health_private_surv69,1,      1.0000,      0.0000,,     28.0000,      0.0000,,     21.0000,      0.0000,,     21.0000
health_private_surv70,1,      1.0000,      0.0000,,     28.0000,      0.0000,,     21.0000,      0.0000,,     21.0000
health_private_surv71,1,      1.0000,      0.0000,,     28.0000,      0.0000,,     21.0000,      0.0000,,     21.0000
health_private_surv72,1,      1.0000,      0.0000,,     28.0000,      0.0000,,     21.0000,      0.0000,,     21.0000
health_private_surv73,1,      1.0000,      0.0000,,     28.0000,      0.0000,,     21.0000,      0.0000,,     21.0000
health_private_surv74,1,      1.0000,      0.0000,,     28.0000,      0.0000,,     21.0000,      0.0000,,     21.0000
health_private_surv75,1,      1.0000,      0.0000,,     28.0000,      0.0000,,     21.0000,      0.0000,,     21.0000
health_private_surv76,1,      1.0000,      0.0000,,     28.0000,      0.0000,,     21.0000,      0.0000,,     21.0000
health_private_surv77,1,      1.0000,      0.0000,,     28.0000,      0.0000,,     21.0000,      0.0000,,     21.0000
health_private_surv78,1,      1.0000,      0.0000,,     28.0000,      0.0000,,     21.0000,      0.0000,,     21.0000
health_private_surv79,1,      1.0000,      0.0000,,     28.0000,      0.0000,,     21.0000,      0.0000,,     21.0000
health_private_surv8,1,      1.0000,   -230.2599,      0.0956,     46.0000,   -291.3248,      0.2458,     36.0000,   -291.3248,      0.2458,     36.0000
health_private_surv9,1,      1.0000,     92.5254,      0.5399,     46.0000,    -45.7146,      0.7500,     36.0000,    -45.7146,      0.7500,     36.0000
health_private_surv10,1,      2.0000,    -61.7014,      0.5085,     40.0000,    -88.3106,      0.6110,     33.0000,    -88.3106,      0.6110,     33.0000
health_private_surv11,1,      2.0000,    -68.8722,      0.4826,     40.0000,    -71.4195,      0.6953,     33.0000,    -71.4195,      0.6953,     33.0000
health_private_surv12,1,      2.0000,     13.8100,      0.9283,     40.0000,     53.6599,      0.8700,     33.0000,     53.6599,      0.8700,     33.0000
health_private_surv13,1,      2.0000,    -10.2903,      0.9448,     40.0000,    256.9591,      0.4646,     33.0000,    256.9591,      0.4646,     33.0000
health_private_surv14,1,      2.0000,   2796.4967,      0.2072,     40.0000,    200.0239,      0.5197,     33.0000,    200.0239,      0.5197,     33.0000
health_private_surv15,1,      2.0000,   -483.4680,      0.0011,     40.0000,    -48.4462,      0.8492,     33.0000,    -48.4462,      0.8492,     33.0000
health_private_surv16,1,      2.0000,   1263.7630,      0.4074,     40.0000,   2252.3657,      0.0676,     33.0000,   2252.3657,      0.0676,     33.0000
health_private_surv17,1,      2.0000,     30.2846,      0.9776,     40.0000,   1806.1472,      0.0797,     33.0000,   1806.1472,      0.0797,     33.0000
health_private_surv18,1,      2.0000,   1120.1143,      0.3126,     40.0000,   1459.6326,      0.0654,     33.0000,   1459.6326,      0.0654,     33.0000
health_private_surv19,1,      2.0000,   1111.7764,      0.4273,     40.0000,   1092.3950,      0.0927,     33.0000,   1092.3950,      0.0927,     33.0000
health_private_surv20,1,      2.0000,   1024.5634,      0.3230,     40.0000,   4919.9608,      0.0179,     33.0000,   4919.9608,      0.0179,     33.0000
health_private_surv21,1,      2.0000,   -111.0179,      0.5320,     40.0000,    168.9955,      0.6079,     33.0000,    168.9955,      0.6079,     33.0000
health_private_surv22,1,      2.0000,    138.2163,      0.2548,     40.0000,    102.2617,      0.3940,     33.0000,    102.2617,      0.3940,     33.0000
health_private_surv23,1,      2.0000,    126.9914,      0.2682,     40.0000,     -2.3714,      0.9925,     33.0000,     -2.3714,      0.9925,     33.0000
health_private_surv24,1,      2.0000,    103.6937,      0.3631,     40.0000,    -28.7137,      0.9095,     33.0000,    -28.7137,      0.9095,     33.0000
health_private_surv25,1,      2.0000,    100.9831,      0.3008,     40.0000,      4.1131,      0.9833,     33.0000,      4.1131,      0.9833,     33.0000
health_private_surv26,1,      2.0000,    -16.3177,      0.8620,     40.0000,    164.8207,      0.3346,     33.0000,    164.8207,      0.3346,     33.0000
health_private_surv27,1,      2.0000,    -63.8461,      0.4709,     40.0000,    -92.9958,      0.5538,     33.0000,    -92.9958,      0.5538,     33.0000
health_private_surv28,1,      2.0000,     53.9967,      0.6010,     40.0000,   -137.9901,      0.3785,     33.0000,   -137.9901,      0.3785,     33.0000
health_private_surv29,1,      2.0000,     66.0524,      0.5725,     40.0000,      7.6183,      0.9696,     33.0000,      7.6183,      0.9696,     33.0000
health_private_surv30,1,      2.0000,      0.0000,,      7.0000,      0.0000,,      3.0000,      0.0000,,      3.0000
health_private_surv31,1,      2.0000,      0.0000,,      9.0000,      0.0000,,      5.0000,      0.0000,,      5.0000
health_private_surv32,1,      2.0000,      0.0000,,     13.0000,      0.0000,,      9.0000,      0.0000,,      9.0000
health_private_surv33,1,      2.0000,      0.0000,,     13.0000,      0.0000,,      9.0000,      0.0000,,      9.0000
health_private_surv34,1,      2.0000,      0.0000,,     13.0000,      0.0000,,      9.0000,      0.0000,,      9.0000
health_private_surv35,1,      2.0000,      0.0000,,     13.0000,      0.0000,,      9.0000,      0.0000,,      9.0000
health_private_surv36,1,      2.0000,      0.0000,,     13.0000,      0.0000,,      9.0000,      0.0000,,      9.0000
health_private_surv37,1,      2.0000,      0.0000,,     13.0000,      0.0000,,      9.0000,      0.0000,,      9.0000
health_private_surv38,1,      2.0000,      0.0000,,     13.0000,      0.0000,,      9.0000,      0.0000,,      9.0000
health_private_surv39,1,      2.0000,      0.0000,,     13.0000,      0.0000,,      9.0000,      0.0000,,      9.0000
health_private_surv40,1,      2.0000,      0.0000,,     13.0000,      0.0000,,      9.0000,      0.0000,,      9.0000
health_private_surv41,1,      2.0000,      0.0000,,     13.0000,      0.0000,,      9.0000,      0.0000,,      9.0000
health_private_surv42,1,      2.0000,      0.0000,,     13.0000,      0.0000,,      9.0000,      0.0000,,      9.0000
health_private_surv43,1,      2.0000,      0.0000,,     13.0000,      0.0000,,      9.0000,      0.0000,,      9.0000
health_private_surv44,1,      2.0000,      0.0000,,     13.0000,      0.0000,,      9.0000,      0.0000,,      9.0000
health_private_surv45,1,      2.0000,      0.0000,,     13.0000,      0.0000,,      9.0000,      0.0000,,      9.0000
health_private_surv46,1,      2.0000,      0.0000,,     13.0000,      0.0000,,      9.0000,      0.0000,,      9.0000
health_private_surv47,1,      2.0000,      0.0000,,     13.0000,      0.0000,,      9.0000,      0.0000,,      9.0000
health_private_surv48,1,      2.0000,      0.0000,,     13.0000,      0.0000,,      9.0000,      0.0000,,      9.0000
health_private_surv49,1,      2.0000,      0.0000,,     13.0000,      0.0000,,      9.0000,      0.0000,,      9.0000
health_private_surv50,1,      2.0000,      0.0000,,     13.0000,      0.0000,,      9.0000,      0.0000,,      9.0000
health_private_surv51,1,      2.0000,      0.0000,,     13.0000,      0.0000,,      9.0000,      0.0000,,      9.0000
health_private_surv52,1,      2.0000,      0.0000,,     13.0000,      0.0000,,      9.0000,      0.0000,,      9.0000
health_private_surv53,1,      2.0000,      0.0000,,     13.0000,      0.0000,,      9.0000,      0.0000,,      9.0000
health_private_surv54,1,      2.0000,      0.0000,,     13.0000,      0.0000,,      9.0000,      0.0000,,      9.0000
health_private_surv55,1,      2.0000,      0.0000,,     13.0000,      0.0000,,      9.0000,      0.0000,,      9.0000
health_private_surv56,1,      2.0000,      0.0000,,     13.0000,      0.0000,,      9.0000,      0.0000,,      9.0000
health_private_surv57,1,      2.0000,      0.0000,,     13.0000,      0.0000,,      9.0000,      0.0000,,      9.0000
health_private_surv58,1,      2.0000,      0.0000,,     13.0000,      0.0000,,      9.0000,      0.0000,,      9.0000
health_private_surv59,1,      2.0000,      0.0000,,     13.0000,      0.0000,,      9.0000,      0.0000,,      9.0000
health_private_surv60,1,      2.0000,      0.0000,,     13.0000,      0.0000,,      9.0000,      0.0000,,      9.0000
health_private_surv61,1,      2.0000,      0.0000,,     13.0000,      0.0000,,      9.0000,      0.0000,,      9.0000
health_private_surv62,1,      2.0000,      0.0000,,     13.0000,      0.0000,,      9.0000,      0.0000,,      9.0000
health_private_surv63,1,      2.0000,      0.0000,,     13.0000,      0.0000,,      9.0000,      0.0000,,      9.0000
health_private_surv64,1,      2.0000,      0.0000,,     13.0000,      0.0000,,      9.0000,      0.0000,,      9.0000
