rowname,draw,ddraw,itt_noctrl,itt_noctrl_p,itt_noctrl_N,itt_ctrl,itt_ctrl_p,itt_ctrl_N,itt_wctrl,itt_wctrl_p,itt_wctrl_N
health_private_surv53,0,      0.0000,   2341.1907,      0.0898,     45.0000,   1259.4086,      0.3074,     38.0000,   1317.1534,      0.2902,     38.0000
health_private_surv54,0,      0.0000,   2563.1487,      0.0693,     45.0000,   1522.3077,      0.2148,     38.0000,   1559.8864,      0.2056,     38.0000
health_private_surv55,0,      0.0000,   3188.8629,      0.0324,     45.0000,   2171.8205,      0.0874,     38.0000,   2242.1653,      0.0789,     38.0000
health_private_surv56,0,      0.0000,   3510.6519,      0.0278,     45.0000,   2432.4511,      0.0722,     38.0000,   2523.9091,      0.0641,     38.0000
health_private_surv57,0,      0.0000,   3281.1388,      0.0537,     45.0000,   1943.1933,      0.1674,     38.0000,   1930.3116,      0.1733,     38.0000
health_private_surv58,0,      0.0000,   3165.3704,      0.0819,     45.0000,   1626.3914,      0.2856,     38.0000,   1501.2557,      0.3299,     38.0000
health_private_surv59,0,      0.0000,   4187.9502,      0.0246,     45.0000,   2603.4394,      0.0937,     38.0000,   2575.0673,      0.1006,     38.0000
health_private_surv60,0,      0.0000,   5217.8318,      0.0074,     45.0000,   3857.9701,      0.0206,     38.0000,   3940.1430,      0.0196,     38.0000
health_private_surv61,0,      0.0000,   5485.7845,      0.0064,     45.0000,   4399.2091,      0.0066,     38.0000,   4497.3864,      0.0064,     38.0000
health_private_surv62,0,      0.0000,   5967.9942,      0.0057,     45.0000,   4785.9957,      0.0068,     38.0000,   4892.2488,      0.0067,     38.0000
health_private_surv63,0,      0.0000,   5506.4949,      0.0106,     45.0000,   4036.6716,      0.0190,     38.0000,   4079.7614,      0.0190,     38.0000
health_private_surv64,0,      0.0000,   5054.6960,      0.0226,     45.0000,   3256.9241,      0.0742,     38.0000,   3260.2882,      0.0731,     38.0000
health_private_surv65,0,      0.0000,   5616.9582,      0.0119,     45.0000,   3220.8785,      0.0659,     38.0000,   3261.1525,      0.0634,     38.0000
health_private_surv66,0,      0.0000,   5635.4948,      0.0100,     45.0000,   3238.9495,      0.0496,     38.0000,   3275.4139,      0.0506,     38.0000
health_private_surv67,0,      0.0000,   5811.2403,      0.0067,     45.0000,   4057.1226,      0.0124,     38.0000,   4130.6178,      0.0121,     38.0000
health_private_surv68,0,      0.0000,   6133.7473,      0.0045,     45.0000,   4474.7927,      0.0100,     38.0000,   4616.3335,      0.0084,     38.0000
health_private_surv69,0,      0.0000,   6168.6822,      0.0044,     45.0000,   4307.6669,      0.0105,     38.0000,   4475.3691,      0.0083,     38.0000
health_private_surv70,0,      0.0000,   6336.2802,      0.0035,     45.0000,   4621.8922,      0.0035,     38.0000,   4812.9873,      0.0027,     38.0000
health_private_surv71,0,      0.0000,   6269.4052,      0.0047,     45.0000,   4632.9478,      0.0033,     38.0000,   4866.5274,      0.0021,     38.0000
health_private_surv72,0,      0.0000,   6229.5455,      0.0068,     45.0000,   4380.3068,      0.0080,     38.0000,   4622.4048,      0.0051,     38.0000
health_private_surv73,0,      0.0000,   6367.5249,      0.0069,     45.0000,   4246.0831,      0.0156,     38.0000,   4394.6698,      0.0125,     38.0000
health_private_surv74,0,      0.0000,   6668.2319,      0.0068,     45.0000,   4279.3633,      0.0288,     38.0000,   4367.2721,      0.0262,     38.0000
health_private_surv75,0,      0.0000,   7782.4212,      0.0043,     45.0000,   5183.5517,      0.0095,     38.0000,   5094.2550,      0.0107,     38.0000
health_private_surv76,0,      0.0000,   8546.7425,      0.0055,     45.0000,   5594.0379,      0.0120,     38.0000,   5358.4297,      0.0158,     38.0000
health_private_surv77,0,      0.0000,   7598.3529,      0.0209,     45.0000,   3766.8651,      0.0996,     38.0000,   3523.8859,      0.1202,     38.0000
health_private_surv78,0,      0.0000,   7241.6738,      0.0395,     45.0000,   2836.6825,      0.2455,     38.0000,   2504.9739,      0.3066,     38.0000
health_private_surv79,0,      0.0000,   8393.7877,      0.0155,     45.0000,   4777.3143,      0.0255,     38.0000,   4497.9012,      0.0383,     38.0000
health_private_surv8,0,      0.0000,    172.7028,      0.0821,     72.0000,     87.6198,      0.3417,     61.0000,     87.6198,      0.3417,     61.0000
health_private_surv9,0,      0.0000,    163.4057,      0.0875,     72.0000,     51.1057,      0.4813,     61.0000,     51.1057,      0.4813,     61.0000
health_private_surv10,0,      1.0000,   -365.3612,      0.0397,     68.0000,   -351.0590,      0.0618,     54.0000,   -351.0590,      0.0618,     54.0000
health_private_surv11,0,      1.0000,      2.7679,      0.9862,     68.0000,    -30.4323,      0.8612,     54.0000,    -30.4323,      0.8612,     54.0000
health_private_surv12,0,      1.0000,  -2817.6661,      0.0065,     67.0000,  -4938.4879,      0.0011,     53.0000,  -4938.4879,      0.0011,     53.0000
health_private_surv13,0,      1.0000,   -276.9003,      0.1741,     67.0000,   -283.5507,      0.2308,     53.0000,   -283.5507,      0.2308,     53.0000
health_private_surv14,0,      1.0000,    668.8517,      0.6477,     67.0000,   -161.4152,      0.4389,     53.0000,   -161.4152,      0.4389,     53.0000
health_private_surv15,0,      1.0000,   -524.9563,      0.0167,     68.0000,   -418.9029,      0.0042,     54.0000,   -418.9029,      0.0042,     54.0000
health_private_surv16,0,      1.0000,   1140.3659,      0.5227,     68.0000,   -138.5892,      0.7407,     54.0000,   -138.5892,      0.7407,     54.0000
health_private_surv17,0,      1.0000,    554.2431,      0.6557,     68.0000,   -491.9374,      0.0968,     54.0000,   -491.9374,      0.0968,     54.0000
health_private_surv18,0,      1.0000,    797.6021,      0.5384,     68.0000,   -422.7003,      0.2822,     54.0000,   -422.7003,      0.2822,     54.0000
health_private_surv19,0,      1.0000,   1152.8975,      0.4941,     68.0000,    -99.1833,      0.7947,     54.0000,    -99.1833,      0.7947,     54.0000
health_private_surv20,0,      1.0000,    648.5455,      0.5449,     68.0000,   -351.0898,      0.4504,     54.0000,   -351.0898,      0.4504,     54.0000
health_private_surv21,0,      1.0000,   -747.5815,      0.2078,     68.0000,  -1676.3991,      0.0158,     54.0000,  -1676.3991,      0.0158,     54.0000
health_private_surv22,0,      1.0000,    545.0654,      0.4813,     68.0000,    597.1438,      0.4479,     54.0000,    597.1438,      0.4479,     54.0000
health_private_surv23,0,      1.0000,    -61.2072,      0.8856,     68.0000,   -532.8732,      0.0136,     54.0000,   -532.8732,      0.0136,     54.0000
health_private_surv24,0,      1.0000,    351.0884,      0.5740,     68.0000,    268.9435,      0.6693,     54.0000,    268.9435,      0.6693,     54.0000
health_private_surv25,0,      1.0000,    447.1187,      0.4937,     68.0000,    -69.6864,      0.9141,     54.0000,    -69.6864,      0.9141,     54.0000
health_private_surv26,0,      1.0000,    210.7392,      0.7259,     68.0000,    -56.8912,      0.9341,     54.0000,    -56.8912,      0.9341,     54.0000
health_private_surv27,0,      1.0000,    266.3767,      0.7025,     68.0000,   -192.6725,      0.8053,     54.0000,   -192.6725,      0.8053,     54.0000
health_private_surv28,0,      1.0000,   -103.1402,      0.8067,     68.0000,   -677.3742,      0.0981,     54.0000,   -677.3742,      0.0981,     54.0000
health_private_surv29,0,      1.0000,    116.2616,      0.8452,     68.0000,   -197.9094,      0.7652,     54.0000,   -197.9094,      0.7652,     54.0000
health_private_surv30,0,      1.0000,   -135.6736,      0.9154,     26.0000,   -110.9829,      0.9041,     18.0000,   -104.5446,      0.9100,     18.0000
health_private_surv31,0,      1.0000,     53.1503,      0.9650,     39.0000,   -338.7326,      0.8096,     31.0000,   -323.9373,      0.8186,     31.0000
health_private_surv32,0,      1.0000,    297.8591,      0.8237,     44.0000,    152.2751,      0.9413,     36.0000,    147.3708,      0.9507,     36.0000
health_private_surv33,0,      1.0000,    275.4758,      0.8362,     44.0000,    105.6390,      0.9582,     36.0000,    106.6465,      0.9634,     36.0000
health_private_surv34,0,      1.0000,    263.7943,      0.8386,     44.0000,    -65.0656,      0.9730,     36.0000,    -59.2468,      0.9785,     36.0000
health_private_surv35,0,      1.0000,    608.8043,      0.6393,     44.0000,    327.6070,      0.8630,     36.0000,    337.1528,      0.8764,     36.0000
health_private_surv36,0,      1.0000,    905.4574,      0.4981,     44.0000,    802.5587,      0.6740,     36.0000,    805.1157,      0.7125,     36.0000
health_private_surv37,0,      1.0000,    762.6567,      0.5818,     44.0000,    602.0043,      0.7594,     36.0000,    604.1321,      0.7882,     36.0000
health_private_surv38,0,      1.0000,    598.5640,      0.6792,     44.0000,    372.0969,      0.8569,     36.0000,    390.6443,      0.8686,     36.0000
health_private_surv39,0,      1.0000,    662.1035,      0.6580,     44.0000,    461.6644,      0.8294,     36.0000,    478.0731,      0.8510,     36.0000
health_private_surv40,0,      1.0000,    675.6816,      0.6512,     44.0000,    394.2046,      0.8578,     36.0000,    400.4979,      0.8783,     36.0000
health_private_surv41,0,      1.0000,    604.5153,      0.6705,     44.0000,    363.7367,      0.8614,     36.0000,    387.9164,      0.8753,     36.0000
health_private_surv42,0,      1.0000,    688.8438,      0.6176,     44.0000,    503.6793,      0.7976,     36.0000,    542.7459,      0.8153,     36.0000
health_private_surv43,0,      1.0000,    595.4177,      0.6945,     44.0000,    374.4308,      0.8625,     36.0000,    427.9098,      0.8669,     36.0000
health_private_surv44,0,      1.0000,    538.9113,      0.7510,     44.0000,    336.6881,      0.8884,     36.0000,    421.3595,      0.8816,     36.0000
health_private_surv45,0,      1.0000,    769.2237,      0.6605,     44.0000,    518.9295,      0.8263,     36.0000,    595.5974,      0.8313,     36.0000
health_private_surv46,0,      1.0000,   1029.3662,      0.5637,     44.0000,    640.4590,      0.7772,     36.0000,    690.2893,      0.7963,     36.0000
health_private_surv47,0,      1.0000,   1202.2596,      0.5034,     44.0000,    566.0520,      0.7921,     36.0000,    622.8536,      0.8064,     36.0000
health_private_surv48,0,      1.0000,   1304.5603,      0.4883,     44.0000,    501.3931,      0.8207,     36.0000,    586.8131,      0.8234,     36.0000
health_private_surv49,0,      1.0000,   1493.4178,      0.4423,     44.0000,    443.2587,      0.8514,     36.0000,    533.3416,      0.8500,     36.0000
health_private_surv50,0,      1.0000,   1702.7363,      0.3890,     44.0000,    371.5204,      0.8760,     36.0000,    435.7241,      0.8784,     36.0000
health_private_surv51,0,      1.0000,   1265.0361,      0.5411,     44.0000,   -431.0015,      0.8539,     36.0000,   -359.5877,      0.8993,     36.0000
health_private_surv52,0,      1.0000,    819.0996,      0.7118,     44.0000,  -1204.2900,      0.6195,     36.0000,  -1111.0345,      0.7092,     36.0000
health_private_surv53,0,      1.0000,   1284.6131,      0.5772,     44.0000,   -245.4944,      0.9201,     36.0000,   -149.2455,      0.9598,     36.0000
health_private_surv54,0,      1.0000,   1863.5255,      0.4549,     44.0000,    814.2495,      0.7567,     36.0000,    949.2399,      0.7612,     36.0000
health_private_surv55,0,      1.0000,   1616.6741,      0.5596,     44.0000,     15.2684,      0.9958,     36.0000,    210.7870,      0.9517,     36.0000
health_private_surv56,0,      1.0000,   1329.2487,      0.6535,     44.0000,   -931.0394,      0.7562,     36.0000,   -762.6151,      0.8323,     36.0000
health_private_surv57,0,      1.0000,   2200.8911,      0.4588,     44.0000,    315.7521,      0.9147,     36.0000,    409.0426,      0.9065,     36.0000
health_private_surv58,0,      1.0000,   3168.9753,      0.2975,     44.0000,   1697.7934,      0.5647,     36.0000,   1789.1877,      0.6034,     36.0000
health_private_surv59,0,      1.0000,   3062.9637,      0.3316,     44.0000,   1343.3955,      0.6813,     36.0000,   1398.6178,      0.7124,     36.0000
health_private_surv60,0,      1.0000,   2434.5297,      0.4503,     44.0000,    219.4750,      0.9522,     36.0000,    305.6534,      0.9422,     36.0000
health_private_surv61,0,      1.0000,   1409.2649,      0.6541,     44.0000,  -1408.3797,      0.6852,     36.0000,  -1246.9499,      0.7521,     36.0000
health_private_surv62,0,      1.0000,    670.8864,      0.8344,     44.0000,  -2267.8297,      0.4859,     36.0000,  -2140.7872,      0.5652,     36.0000
health_private_surv63,0,      1.0000,    941.2292,      0.7810,     44.0000,  -2279.0251,      0.5412,     36.0000,  -2105.1555,      0.6262,     36.0000
health_private_surv64,0,      1.0000,   1509.2808,      0.6904,     44.0000,  -1893.8407,      0.6756,     36.0000,  -1679.5308,      0.7502,     36.0000
health_private_surv65,0,      1.0000,   2084.2123,      0.5761,     44.0000,   -354.5476,      0.9261,     36.0000,   -222.7115,      0.9603,     36.0000
health_private_surv66,0,      1.0000,   2117.3261,      0.5386,     44.0000,    119.5725,      0.9674,     36.0000,    163.9002,      0.9625,     36.0000
health_private_surv67,0,      1.0000,   2157.0184,      0.5143,     44.0000,    357.8429,      0.8907,     36.0000,    319.6530,      0.9182,     36.0000
health_private_surv68,0,      1.0000,   2367.6984,      0.4784,     44.0000,    947.3308,      0.7200,     36.0000,    869.9791,      0.7846,     36.0000
health_private_surv69,0,      1.0000,   2102.4154,      0.5125,     44.0000,     84.8003,      0.9731,     36.0000,     91.4968,      0.9750,     36.0000
health_private_surv70,0,      1.0000,   1983.0139,      0.5403,     44.0000,   -640.0591,      0.8053,     36.0000,   -536.6070,      0.8535,     36.0000
health_private_surv71,0,      1.0000,   2437.2599,      0.4460,     44.0000,    364.9034,      0.8894,     36.0000,    402.6010,      0.8935,     36.0000
health_private_surv72,0,      1.0000,   2909.9657,      0.3572,     44.0000,   1710.2194,      0.5346,     36.0000,   1649.5014,      0.6135,     36.0000
health_private_surv73,0,      1.0000,   2916.6868,      0.4138,     44.0000,   1469.4662,      0.6549,     36.0000,   1472.9374,      0.7103,     36.0000
health_private_surv74,0,      1.0000,   2967.1851,      0.4782,     44.0000,   1072.4056,      0.7975,     36.0000,   1174.0034,      0.8145,     36.0000
health_private_surv75,0,      1.0000,   3686.1955,      0.3760,     44.0000,   2293.5649,      0.5478,     36.0000,   2421.4733,      0.6038,     36.0000
health_private_surv76,0,      1.0000,   4428.5186,      0.3049,     44.0000,   2995.5236,      0.3741,     36.0000,   3024.5494,      0.4527,     36.0000
health_private_surv77,0,      1.0000,   3462.6536,      0.4524,     44.0000,    167.8118,      0.9611,     36.0000,     10.1271,      0.9979,     36.0000
health_private_surv78,0,      1.0000,   2501.2094,      0.5936,     44.0000,  -2179.9275,      0.4747,     36.0000,  -2376.7385,      0.4802,     36.0000
health_private_surv79,0,      1.0000,   1818.5902,      0.6902,     44.0000,  -4114.9322,      0.2478,     36.0000,  -4333.1604,      0.2790,     36.0000
health_private_surv8,0,      1.0000,    126.5857,      0.3695,     68.0000,     90.1866,      0.5706,     54.0000,     90.1866,      0.5706,     54.0000
health_private_surv9,0,      1.0000,    -20.0760,      0.8948,     68.0000,   -240.6294,      0.1018,     54.0000,   -240.6294,      0.1018,     54.0000
health_private_surv10,0,      2.0000,     58.6256,      0.6412,     73.0000,    114.1717,      0.1366,     64.0000,    114.1717,      0.1366,     64.0000
health_private_surv11,0,      2.0000,    126.2187,      0.3206,     73.0000,    160.7969,      0.0348,     64.0000,    160.7969,      0.0348,     64.0000
health_private_surv12,0,      2.0000,  -5696.5231,      0.0007,     73.0000,  -9119.3764,      0.0000,     64.0000,  -9119.3764,      0.0000,     64.0000
health_private_surv13,0,      2.0000,    197.3025,      0.2418,     73.0000,     77.2512,      0.6060,     64.0000,     77.2512,      0.6060,     64.0000
health_private_surv14,0,      2.0000,    974.5791,      0.4618,     73.0000,   1721.0837,      0.3085,     64.0000,   1721.0837,      0.3085,     64.0000
health_private_surv15,0,      2.0000,    -13.6267,      0.9328,     73.0000,     26.0434,      0.8202,     64.0000,     26.0434,      0.8202,     64.0000
health_private_surv16,0,      2.0000,    460.0960,      0.2254,     73.0000,    232.3782,      0.4418,     64.0000,    232.3782,      0.4418,     64.0000
health_private_surv17,0,      2.0000,    277.1562,      0.5068,     73.0000,    116.6676,      0.7066,     64.0000,    116.6676,      0.7066,     64.0000
health_private_surv18,0,      2.0000,    517.5751,      0.1766,     73.0000,    299.7303,      0.3160,     64.0000,    299.7303,      0.3160,     64.0000
health_private_surv19,0,      2.0000,    338.7039,      0.4124,     73.0000,     39.8022,      0.8950,     64.0000,     39.8022,      0.8950,     64.0000
health_private_surv20,0,      2.0000,    491.4542,      0.3219,     73.0000,    119.0140,      0.6823,     64.0000,    119.0140,      0.6823,     64.0000
health_private_surv21,0,      2.0000,   -547.8560,      0.4294,     73.0000,  -1684.7526,      0.0173,     64.0000,  -1684.7526,      0.0173,     64.0000
health_private_surv22,0,      2.0000,   1521.7159,      0.0685,     73.0000,    684.9473,      0.4240,     64.0000,    684.9473,      0.4240,     64.0000
health_private_surv23,0,      2.0000,    839.8959,      0.0987,     73.0000,    194.6586,      0.5889,     64.0000,    194.6586,      0.5889,     64.0000
health_private_surv24,0,      2.0000,   1046.9338,      0.1006,     73.0000,    360.6207,      0.5958,     64.0000,    360.6207,      0.5958,     64.0000
health_private_surv25,0,      2.0000,   1107.2365,      0.0820,     73.0000,    310.7970,      0.5586,     64.0000,    310.7970,      0.5586,     64.0000
health_private_surv26,0,      2.0000,   1187.2989,      0.0789,     73.0000,    312.3268,      0.6559,     64.0000,    312.3268,      0.6559,     64.0000
health_private_surv27,0,      2.0000,    961.3007,      0.1179,     73.0000,    331.2910,      0.6180,     64.0000,    331.2910,      0.6180,     64.0000
health_private_surv28,0,      2.0000,    677.2311,      0.1029,     73.0000,     42.3290,      0.9164,     64.0000,     42.3290,      0.9164,     64.0000
health_private_surv29,0,      2.0000,    970.6188,      0.0497,     73.0000,    260.8956,      0.5920,     64.0000,    260.8956,      0.5920,     64.0000
health_private_surv30,0,      2.0000,   -232.0274,      0.8199,     27.0000,  -1202.3129,      0.0084,     21.0000,  -1277.5962,      0.0293,     21.0000
health_private_surv31,0,      2.0000,     70.3835,      0.9393,     38.0000,   -316.1071,      0.7050,     32.0000,   -238.6917,      0.7699,     32.0000
health_private_surv32,0,      2.0000,    -51.0980,      0.9603,     42.0000,   -536.7307,      0.6092,     36.0000,   -471.2305,      0.6532,     36.0000
health_private_surv33,0,      2.0000,     -3.8007,      0.9971,     42.0000,   -407.1883,      0.7049,     36.0000,   -336.4230,      0.7576,     36.0000
health_private_surv34,0,      2.0000,     90.3622,      0.9359,     42.0000,   -202.5822,      0.8582,     36.0000,   -117.9178,      0.9195,     36.0000
health_private_surv35,0,      2.0000,    173.5096,      0.8749,     42.0000,   -269.0034,      0.8145,     36.0000,   -158.2086,      0.8938,     36.0000
health_private_surv36,0,      2.0000,    191.3480,      0.8570,     42.0000,   -421.8094,      0.7095,     36.0000,   -300.2463,      0.7976,     36.0000
health_private_surv37,0,      2.0000,    109.2240,      0.9200,     42.0000,   -544.7085,      0.6370,     36.0000,   -429.6551,      0.7166,     36.0000
health_private_surv38,0,      2.0000,     63.8803,      0.9549,     42.0000,   -604.6992,      0.6109,     36.0000,   -493.0172,      0.6841,     36.0000
health_private_surv39,0,      2.0000,    133.4319,      0.9099,     42.0000,   -468.7031,      0.6993,     36.0000,   -341.9036,      0.8089,     36.0000
health_private_surv40,0,      2.0000,    235.8987,      0.8409,     42.0000,   -453.8809,      0.7092,     36.0000,   -306.6394,      0.8286,     36.0000
health_private_surv41,0,      2.0000,    614.8837,      0.5564,     43.0000,   -290.6971,      0.7647,     37.0000,     70.3376,      0.9461,     37.0000
health_private_surv42,0,      2.0000,    519.3880,      0.6287,     43.0000,   -425.1623,      0.6655,     37.0000,    -34.8680,      0.9737,     37.0000
health_private_surv43,0,      2.0000,    669.2325,      0.5364,     43.0000,   -272.2738,      0.7817,     37.0000,    125.2965,      0.9066,     37.0000
health_private_surv44,0,      2.0000,    861.8067,      0.4375,     43.0000,   -161.4331,      0.8720,     37.0000,    246.4298,      0.8220,     37.0000
health_private_surv45,0,      2.0000,    670.8009,      0.5750,     43.0000,   -578.4317,      0.5801,     37.0000,   -128.4905,      0.9108,     37.0000
health_private_surv46,0,      2.0000,    496.5150,      0.7036,     43.0000,   -953.9482,      0.3918,     37.0000,   -463.0250,      0.7076,     37.0000
health_private_surv47,0,      2.0000,    823.6993,      0.5441,     43.0000,   -541.1874,      0.6462,     37.0000,    -36.6200,      0.9775,     37.0000
health_private_surv48,0,      2.0000,   1091.1047,      0.4382,     43.0000,   -121.2468,      0.9237,     37.0000,    396.1119,      0.7742,     37.0000
health_private_surv49,0,      2.0000,   1089.8478,      0.4294,     43.0000,   -124.9167,      0.9151,     37.0000,    477.1179,      0.7091,     37.0000
health_private_surv50,0,      2.0000,   1254.9011,      0.3769,     43.0000,   -108.2969,      0.9234,     37.0000,    571.3149,      0.6448,     37.0000
health_private_surv51,0,      2.0000,   1485.7909,      0.3308,     43.0000,    -26.4229,      0.9822,     37.0000,    685.5914,      0.6027,     37.0000
health_private_surv52,0,      2.0000,   1615.7802,      0.3191,     43.0000,     -5.3072,      0.9966,     37.0000,    745.2666,      0.5934,     37.0000
health_private_surv53,0,      2.0000,   2049.5136,      0.2291,     43.0000,    450.3733,      0.7205,     37.0000,   1204.8091,      0.3882,     37.0000
health_private_surv54,0,      2.0000,   2639.0683,      0.1522,     43.0000,    989.8145,      0.4624,     37.0000,   1737.3265,      0.2407,     37.0000
health_private_surv55,0,      2.0000,   2813.9137,      0.1618,     43.0000,   1047.7998,      0.4803,     37.0000,   1896.2270,      0.2397,     37.0000
health_private_surv56,0,      2.0000,   2954.0038,      0.1741,     43.0000,   1142.8776,      0.4664,     37.0000,   2086.3989,      0.2244,     37.0000
health_private_surv57,0,      2.0000,   3115.2966,      0.1587,     43.0000,   1203.1832,      0.4316,     37.0000,   2214.5437,      0.1836,     37.0000
